Estado;Bacia;Nome Poço;Operador;Campo;Operador;Número do Contrato;Período;Óleo (bbl/dia);Condensado (bbl/dia);Petróleo (bbl/dia);Tempo de Produção (hs por mês)
Rio Grande do Norte;Potiguar;7-ARG-344-RN;7ARG 0344  RN;ALTO DO RODRIGUES;Petrobras;4,8E+14;2020/06;3,2051;0;3,2051;669
Rio Grande do Norte;Potiguar;7-ARG-34-RN;7ARG 0034  RN;ALTO DO RODRIGUES;Petrobras;4,8E+14;2020/06;0;0;0;0
Rio Grande do Norte;Potiguar;7-ARG-354-RN;7ARG 0354  RN;ALTO DO RODRIGUES;Petrobras;4,8E+14;2020/06;0;0;0;0
Rio Grande do Norte;Potiguar;7-ARG-357-RN;7ARG 0357  RN;ALTO DO RODRIGUES;Petrobras;4,8E+14;2020/06;0;0;0;0
Rio Grande do Norte;Potiguar;7-ARG-35-RN;7ARG 0035  RN;ALTO DO RODRIGUES;Petrobras;4,8E+14;2020/06;7,535;0;7,535;717
Rio Grande do Norte;Potiguar;7-ARG-361-RN;7ARG 0361  RN;ALTO DO RODRIGUES;Petrobras;4,8E+14;2020/06;0;0;0;0
Rio Grande do Norte;Potiguar;7-ARG-362-RN;7ARG 0362  RN;ALTO DO RODRIGUES;Petrobras;4,8E+14;2020/06;0;0;0;0
Rio Grande do Norte;Potiguar;7-ARG-369-RN;7ARG 0369  RN;ALTO DO RODRIGUES;Petrobras;4,8E+14;2020/06;4,1075;0;4,1075;717
Rio Grande do Norte;Potiguar;7-ARG-36-RN;7ARG 0036  RN;ALTO DO RODRIGUES;Petrobras;4,8E+14;2020/06;6,4651;0;6,4651;675
Rio Grande do Norte;Potiguar;7-ARG-371-RN;7ARG 0371  RN;ALTO DO RODRIGUES;Petrobras;4,8E+14;2020/06;13,4803;0;13,4803;717
Rio Grande do Norte;Potiguar;7-ARG-376-RN;7ARG 0376  RN;ALTO DO RODRIGUES;Petrobras;4,8E+14;2020/06;3,425;0;3,425;717
Rio Grande do Norte;Potiguar;7-ARG-377-RN;7ARG 0377  RN;ALTO DO RODRIGUES;Petrobras;4,8E+14;2020/06;12,3295;0;12,3295;717
Rio Grande do Norte;Potiguar;7-ARG-379-RN;7ARG 0379  RN;ALTO DO RODRIGUES;Petrobras;4,8E+14;2020/06;0;0;0;0
Rio Grande do Norte;Potiguar;7-ARG-37-RN;7ARG 0037  RN;ALTO DO RODRIGUES;Petrobras;4,8E+14;2020/06;1,3659;0;1,3659;715
Rio Grande do Norte;Potiguar;7-ARG-383-RN;7ARG 0383  RN;ALTO DO RODRIGUES;Petrobras;4,8E+14;2020/06;0;0;0;0
Rio Grande do Norte;Potiguar;7-ARG-38-RN;7ARG 0038  RN;ALTO DO RODRIGUES;Petrobras;4,8E+14;2020/06;5,4908;0;5,4908;718
Rio Grande do Norte;Potiguar;7-ARG-396-RN;7ARG 0396  RN;ALTO DO RODRIGUES;Petrobras;4,8E+14;2020/06;2,0547;0;2,0547;717
Rio Grande do Norte;Potiguar;7-ARG-397-RN;7ARG 0397  RN;ALTO DO RODRIGUES;Petrobras;4,8E+14;2020/06;0,1688;0;0,1688;166
Rio Grande do Norte;Potiguar;7-ARG-39-RN;7ARG 0039  RN;ALTO DO RODRIGUES;Petrobras;4,8E+14;2020/06;2,2161;0;2,2161;709
Rio Grande do Norte;Potiguar;7-ARG-40-RN;7ARG 0040  RN;ALTO DO RODRIGUES;Petrobras;4,8E+14;2020/06;0;0;0;0
Rio Grande do Norte;Potiguar;7-ARG-416-RN;7ARG 0416  RN;ALTO DO RODRIGUES;Petrobras;4,8E+14;2020/06;0;0;0;0
Rio Grande do Norte;Potiguar;7-ARG-423-RN;7ARG 0423  RN;ALTO DO RODRIGUES;Petrobras;4,8E+14;2020/06;0;0;0;0
Rio Grande do Norte;Potiguar;7-ARG-424-RN;7ARG 0424  RN;ALTO DO RODRIGUES;Petrobras;4,8E+14;2020/06;1,3703;0;1,3703;717
Rio Grande do Norte;Potiguar;7-ARG-42-RN;7ARG 0042  RN;ALTO DO RODRIGUES;Petrobras;4,8E+14;2020/06;0;0;0;0
Rio Grande do Norte;Potiguar;7-ARG-430-RN;7ARG 0430  RN;ALTO DO RODRIGUES;Petrobras;4,8E+14;2020/06;0;0;0;0
Rio Grande do Norte;Potiguar;7-ARG-431-RN;7ARG 0431  RN;ALTO DO RODRIGUES;Petrobras;4,8E+14;2020/06;0,5977;0;0,5977;720
Rio Grande do Norte;Potiguar;7-ARG-432-RN;7ARG 0432  RN;ALTO DO RODRIGUES;Petrobras;4,8E+14;2020/06;0;0;0;0
Rio Grande do Norte;Potiguar;7-ARG-433-RN;7ARG 0433  RN;ALTO DO RODRIGUES;Petrobras;4,8E+14;2020/06;2,3897;0;2,3897;720
Rio Grande do Norte;Potiguar;7-ARG-434-RN;7ARG 0434  RN;ALTO DO RODRIGUES;Petrobras;4,8E+14;2020/06;1,2749;0;1,2749;713
Rio Grande do Norte;Potiguar;7-ARG-437-RN;7ARG 0437  RN;ALTO DO RODRIGUES;Petrobras;4,8E+14;2020/06;0,5977;0;0,5977;720
Rio Grande do Norte;Potiguar;7-ARG-438-RN;7ARG 0438  RN;ALTO DO RODRIGUES;Petrobras;4,8E+14;2020/06;0;0;0;0
Rio Grande do Norte;Potiguar;7-ARG-439-RN;7ARG 0439  RN;ALTO DO RODRIGUES;Petrobras;4,8E+14;2020/06;0;0;0;0
Rio Grande do Norte;Potiguar;7-ARG-441-RN;7ARG 0441  RN;ALTO DO RODRIGUES;Petrobras;4,8E+14;2020/06;0;0;0;0
Rio Grande do Norte;Potiguar;7-ARG-442-RN;7ARG 0442  RN;ALTO DO RODRIGUES;Petrobras;4,8E+14;2020/06;0;0;0;0
Rio Grande do Norte;Potiguar;7-ARG-443-RN;7ARG 0443  RN;ALTO DO RODRIGUES;Petrobras;4,8E+14;2020/06;0,5977;0;0,5977;720
Rio Grande do Norte;Potiguar;7-ARG-446-RN;7ARG 0446  RN;ALTO DO RODRIGUES;Petrobras;4,8E+14;2020/06;0;0;0;0
Rio Grande do Norte;Potiguar;7-ARG-447-RN;7ARG 0447  RN;ALTO DO RODRIGUES;Petrobras;4,8E+14;2020/06;0;0;0;0
Rio Grande do Norte;Potiguar;7-ARG-448-RN;7ARG 0448  RN;ALTO DO RODRIGUES;Petrobras;4,8E+14;2020/06;0,5977;0;0,5977;720
Rio Grande do Norte;Potiguar;7-ARG-44-RN;7ARG 0044  RN;ALTO DO RODRIGUES;Petrobras;4,8E+14;2020/06;0;0;0;0
Rio Grande do Norte;Potiguar;7-ARG-451-RN;7ARG 0451  RN;ALTO DO RODRIGUES;Petrobras;4,8E+14;2020/06;0;0;0;0
Rio Grande do Norte;Potiguar;7-ARG-452-RN;7ARG 0452  RN;ALTO DO RODRIGUES;Petrobras;4,8E+14;2020/06;0;0;0;0
Rio Grande do Norte;Potiguar;7-ARG-453-RN;7ARG 0453  RN;ALTO DO RODRIGUES;Petrobras;4,8E+14;2020/06;2,4094;0;2,4094;716
Rio Grande do Norte;Potiguar;7-ARG-457-RN;7ARG 0457  RN;ALTO DO RODRIGUES;Petrobras;4,8E+14;2020/06;22,0862;0;22,0862;719
Rio Grande do Norte;Potiguar;7-ARG-45-RN;7ARG 0045  RN;ALTO DO RODRIGUES;Petrobras;4,8E+14;2020/06;2,0358;0;2,0358;710
Rio Grande do Norte;Potiguar;7-ARG-462-RN;7ARG 0462  RN;ALTO DO RODRIGUES;Petrobras;4,8E+14;2020/06;3,5609;0;3,5609;716
Rio Grande do Norte;Potiguar;7-ARG-463-RN;7ARG 0463  RN;ALTO DO RODRIGUES;Petrobras;4,8E+14;2020/06;5,3759;0;5,3759;720
Rio Grande do Norte;Potiguar;7-ARG-464-RN;7ARG 0464  RN;ALTO DO RODRIGUES;Petrobras;4,8E+14;2020/06;2,987;0;2,987;720
Rio Grande do Norte;Potiguar;7-ARG-465-RN;7ARG 0465  RN;ALTO DO RODRIGUES;Petrobras;4,8E+14;2020/06;0,5977;0;0,5977;720
Rio Grande do Norte;Potiguar;7-ARG-46-RN;7ARG 0046  RN;ALTO DO RODRIGUES;Petrobras;4,8E+14;2020/06;8,637;0;8,637;718
Rio Grande do Norte;Potiguar;7-ARG-470-RN;7ARG 0470  RN;ALTO DO RODRIGUES;Petrobras;4,8E+14;2020/06;1,792;0;1,792;720
Rio Grande do Norte;Potiguar;7-ARG-471-RN;7ARG 0471  RN;ALTO DO RODRIGUES;Petrobras;4,8E+14;2020/06;0;0;0;0
Rio Grande do Norte;Potiguar;7-ARG-475-RN;7ARG 0475  RN;ALTO DO RODRIGUES;Petrobras;4,8E+14;2020/06;0,3329;0;0,3329;393
Rio Grande do Norte;Potiguar;7-ARG-476-RN;7ARG 0476  RN;ALTO DO RODRIGUES;Petrobras;4,8E+14;2020/06;0,6843;0;0,6843;717
Rio Grande do Norte;Potiguar;7-ARG-477-RN;7ARG 0477  RN;ALTO DO RODRIGUES;Petrobras;4,8E+14;2020/06;6,1651;0;6,1651;717
Rio Grande do Norte;Potiguar;7-ARG-478-RN;7ARG 0478  RN;ALTO DO RODRIGUES;Petrobras;4,8E+14;2020/06;0;0;0;0
Rio Grande do Norte;Potiguar;7-ARG-479-RN;7ARG 0479  RN;ALTO DO RODRIGUES;Petrobras;4,8E+14;2020/06;0,6843;0;0,6843;717
Rio Grande do Norte;Potiguar;7-ARG-47-RN;7ARG 0047  RN;ALTO DO RODRIGUES;Petrobras;4,8E+14;2020/06;2,543;0;2,543;670
Rio Grande do Norte;Potiguar;7-ARG-480-RN;7ARG 0480  RN;ALTO DO RODRIGUES;Petrobras;4,8E+14;2020/06;0;0;0;0
Rio Grande do Norte;Potiguar;7-ARG-481-RN;7ARG 0481  RN;ALTO DO RODRIGUES;Petrobras;4,8E+14;2020/06;5,8791;0;5,8791;669
Rio Grande do Norte;Potiguar;7-ARG-482-RN;7ARG 0482  RN;ALTO DO RODRIGUES;Petrobras;4,8E+14;2020/06;4,1102;0;4,1102;717
Rio Grande do Norte;Potiguar;7-ARG-483-RN;7ARG 0483  RN;ALTO DO RODRIGUES;Petrobras;4,8E+14;2020/06;1,3458;0;1,3458;671
Rio Grande do Norte;Potiguar;7-ARG-484-RN;7ARG 0484  RN;ALTO DO RODRIGUES;Petrobras;4,8E+14;2020/06;0,6363;0;0,6363;671
Rio Grande do Norte;Potiguar;7-ARG-485-RN;7ARG 0485  RN;ALTO DO RODRIGUES;Petrobras;4,8E+14;2020/06;2,7394;0;2,7394;717
Rio Grande do Norte;Potiguar;7-ARG-486-RN;7ARG 0486  RN;ALTO DO RODRIGUES;Petrobras;4,8E+14;2020/06;7,006;0;7,006;671
Rio Grande do Norte;Potiguar;7-ARG-487-RN;7ARG 0487  RN;ALTO DO RODRIGUES;Petrobras;4,8E+14;2020/06;3,1845;0;3,1845;671
Rio Grande do Norte;Potiguar;7-ARG-488D-RN;7ARG 0488D RN;ALTO DO RODRIGUES;Petrobras;4,8E+14;2020/06;0,6355;0;0,6355;670
Rio Grande do Norte;Potiguar;7-ARG-489D-RN;7ARG 0489D RN;ALTO DO RODRIGUES;Petrobras;4,8E+14;2020/06;10,1543;0;10,1543;720
Rio Grande do Norte;Potiguar;7-ARG-48-RN;7ARG 0048  RN;ALTO DO RODRIGUES;Petrobras;4,8E+14;2020/06;4,1102;0;4,1102;717
Rio Grande do Norte;Potiguar;7-ARG-490D-RN;7ARG 0490D RN;ALTO DO RODRIGUES;Petrobras;4,8E+14;2020/06;1,368;0;1,368;716
Rio Grande do Norte;Potiguar;7-ARG-491D-RN;7ARG 0491D RN;ALTO DO RODRIGUES;Petrobras;4,8E+14;2020/06;1,9077;0;1,9077;670
Rio Grande do Norte;Potiguar;7-ARG-492D-RN;7ARG 0492D RN;ALTO DO RODRIGUES;Petrobras;4,8E+14;2020/06;4,4513;0;4,4513;670
Rio Grande do Norte;Potiguar;7-ARG-493-RN;7ARG 0493  RN;ALTO DO RODRIGUES;Petrobras;4,8E+14;2020/06;9,1204;0;9,1204;691
Rio Grande do Norte;Potiguar;7-ARG-494-RN;7ARG 0494  RN;ALTO DO RODRIGUES;Petrobras;4,8E+14;2020/06;0;0;0;0
Rio Grande do Norte;Potiguar;7-ARG-495-RN;7ARG 0495  RN;ALTO DO RODRIGUES;Petrobras;4,8E+14;2020/06;2,0584;0;2,0584;718
Rio Grande do Norte;Potiguar;7-ARG-496-RN;7ARG 0496  RN;ALTO DO RODRIGUES;Petrobras;4,8E+14;2020/06;1,3703;0;1,3703;717
Rio Grande do Norte;Potiguar;7-ARG-497-RN;7ARG 0497  RN;ALTO DO RODRIGUES;Petrobras;4,8E+14;2020/06;0;0;0;0
Rio Grande do Norte;Potiguar;7-ARG-498-RN;7ARG 0498  RN;ALTO DO RODRIGUES;Petrobras;4,8E+14;2020/06;6,1619;0;6,1619;717
Rio Grande do Norte;Potiguar;7-ARG-499-RN;7ARG 0499  RN;ALTO DO RODRIGUES;Petrobras;4,8E+14;2020/06;0;0;0;0
Rio Grande do Norte;Potiguar;7-ARG-49-RN;7ARG 0049  RN;ALTO DO RODRIGUES;Petrobras;4,8E+14;2020/06;0,685;0;0,685;717
Rio Grande do Norte;Potiguar;7-ARG-500-RN;7ARG 0500  RN;ALTO DO RODRIGUES;Petrobras;4,8E+14;2020/06;13,5069;0;13,5069;708
Rio Grande do Norte;Potiguar;7-ARG-501-RN;7ARG 0501  RN;ALTO DO RODRIGUES;Petrobras;4,8E+14;2020/06;1,3703;0;1,3703;717
Rio Grande do Norte;Potiguar;7-ARG-502-RN;7ARG 0502  RN;ALTO DO RODRIGUES;Petrobras;4,8E+14;2020/06;20,6281;0;20,6281;717
Rio Grande do Norte;Potiguar;7-ARG-503-RN;7ARG 0503  RN;ALTO DO RODRIGUES;Petrobras;4,8E+14;2020/06;10,843;0;10,843;717
Rio Grande do Norte;Potiguar;7-ARG-504-RN;7ARG 0504  RN;ALTO DO RODRIGUES;Petrobras;4,8E+14;2020/06;17,8096;0;17,8096;717
Rio Grande do Norte;Potiguar;7-ARG-505-RN;7ARG 0505  RN;ALTO DO RODRIGUES;Petrobras;4,8E+14;2020/06;34,2495;0;34,2495;717
Rio Grande do Norte;Potiguar;7-ARG-506-RN;7ARG 0506  RN;ALTO DO RODRIGUES;Petrobras;4,8E+14;2020/06;4,1102;0;4,1102;717
Rio Grande do Norte;Potiguar;7-ARG-507-RN;7ARG 0507  RN;ALTO DO RODRIGUES;Petrobras;4,8E+14;2020/06;0;0;0;0
Rio Grande do Norte;Potiguar;7-ARG-508-RN;7ARG 0508  RN;ALTO DO RODRIGUES;Petrobras;4,8E+14;2020/06;0,4835;0;0,4835;159
Rio Grande do Norte;Potiguar;7-ARG-50-RN;7ARG 0050  RN;ALTO DO RODRIGUES;Petrobras;4,8E+14;2020/06;0;0;0;0
Rio Grande do Norte;Potiguar;7-ARG-510-RN;7ARG510RN;ALTO DO RODRIGUES;Petrobras;4,8E+14;2020/06;0;0;0;0
Rio Grande do Norte;Potiguar;7-ARG-514-RN;7ARG514RN;ALTO DO RODRIGUES;Petrobras;4,8E+14;2020/06;0;0;0;0
Rio Grande do Norte;Potiguar;7-ARG-516-RN;7ARG516RN;ALTO DO RODRIGUES;Petrobras;4,8E+14;2020/06;0;0;0;0
Rio Grande do Norte;Potiguar;7-ARG-517-RN;7ARG517RN;ALTO DO RODRIGUES;Petrobras;4,8E+14;2020/06;7,5499;0;7,5499;718
Rio Grande do Norte;Potiguar;7-ARG-518-RN;7ARG518RN;ALTO DO RODRIGUES;Petrobras;4,8E+14;2020/06;0;0;0;0
Rio Grande do Norte;Potiguar;7-ARG-519-RN;7ARG519RN;ALTO DO RODRIGUES;Petrobras;4,8E+14;2020/06;0;0;0;0
Rio Grande do Norte;Potiguar;7-ARG-520-RN;7ARG520RN;ALTO DO RODRIGUES;Petrobras;4,8E+14;2020/06;15,744;0;15,744;717
Rio Grande do Norte;Potiguar;7-ARG-521-RN;7ARG521RN;ALTO DO RODRIGUES;Petrobras;4,8E+14;2020/06;48,6336;0;48,6336;717
Rio Grande do Norte;Potiguar;7-ARG-522-RN;7ARG522RN;ALTO DO RODRIGUES;Petrobras;4,8E+14;2020/06;7,535;0;7,535;717
Rio Grande do Norte;Potiguar;7-ARG-523-RN;7ARG523RN;ALTO DO RODRIGUES;Petrobras;4,8E+14;2020/06;10,8849;0;10,8849;717
Rio Grande do Norte;Potiguar;7-ARG-524-RN;7ARG524RN;ALTO DO RODRIGUES;Petrobras;4,8E+14;2020/06;7,535;0;7,535;717
Rio Grande do Norte;Potiguar;7-ARG-525-RN;7ARG525RN;ALTO DO RODRIGUES;Petrobras;4,8E+14;2020/06;0;0;0;0
Rio Grande do Norte;Potiguar;7-ARG-526-RN;7ARG526RN;ALTO DO RODRIGUES;Petrobras;4,8E+14;2020/06;10,9594;0;10,9594;717
Rio Grande do Norte;Potiguar;7-ARG-527-RN;7ARG527RN;ALTO DO RODRIGUES;Petrobras;4,8E+14;2020/06;26,7149;0;26,7149;717
Rio Grande do Norte;Potiguar;7-ARG-528-RN;7ARG528RN;ALTO DO RODRIGUES;Petrobras;4,8E+14;2020/06;4,1639;0;4,1639;717
Rio Grande do Norte;Potiguar;7-ARG-529-RN;7ARG529RN;ALTO DO RODRIGUES;Petrobras;4,8E+14;2020/06;12,3297;0;12,3297;717
Rio Grande do Norte;Potiguar;7-ARG-52-RN;7ARG 0052  RN;ALTO DO RODRIGUES;Petrobras;4,8E+14;2020/06;2,0545;0;2,0545;717
Rio Grande do Norte;Potiguar;7-ARG-530-RN;7ARG530RN;ALTO DO RODRIGUES;Petrobras;4,8E+14;2020/06;6,1655;0;6,1655;717
Rio Grande do Norte;Potiguar;7-ARG-531-RN;7ARG531RN;ALTO DO RODRIGUES;Petrobras;4,8E+14;2020/06;12,1997;0;12,1997;715
Rio Grande do Norte;Potiguar;7-ARG-532-RN;7ARG532RN;ALTO DO RODRIGUES;Petrobras;4,8E+14;2020/06;0;0;0;0
Rio Grande do Norte;Potiguar;7-ARG-533-RN;7ARG533RN;ALTO DO RODRIGUES;Petrobras;4,8E+14;2020/06;16,6674;0;16,6674;717
Rio Grande do Norte;Potiguar;7-ARG-534-RN;7ARG534RN;ALTO DO RODRIGUES;Petrobras;4,8E+14;2020/06;4,667;0;4,667;699
Rio Grande do Norte;Potiguar;7-ARG-535-RN;7ARG535RN;ALTO DO RODRIGUES;Petrobras;4,8E+14;2020/06;10,9594;0;10,9594;717
Rio Grande do Norte;Potiguar;7-ARG-536-RN;7ARG536RN;ALTO DO RODRIGUES;Petrobras;4,8E+14;2020/06;4,897;0;4,897;717
Rio Grande do Norte;Potiguar;7-ARG-537-RN;7ARG537RN;ALTO DO RODRIGUES;Petrobras;4,8E+14;2020/06;20,8989;0;20,8989;717
Rio Grande do Norte;Potiguar;7-ARG-538-RN;7ARG538RN;ALTO DO RODRIGUES;Petrobras;4,8E+14;2020/06;7,4138;0;7,4138;706
Rio Grande do Norte;Potiguar;7-ARG-539-RN;7ARG539RN;ALTO DO RODRIGUES;Petrobras;4,8E+14;2020/06;3,446;0;3,446;717
Rio Grande do Norte;Potiguar;7-ARG-53-RN;7ARG 0053  RN;ALTO DO RODRIGUES;Petrobras;4,8E+14;2020/06;10,3826;0;10,3826;717
Rio Grande do Norte;Potiguar;7-ARG-540-RN;7ARG540RN;ALTO DO RODRIGUES;Petrobras;4,8E+14;2020/06;1,9838;0;1,9838;254
Rio Grande do Norte;Potiguar;7-ARG-541-RN;7ARG541RN;ALTO DO RODRIGUES;Petrobras;4,8E+14;2020/06;65,3474;0;65,3474;706
Rio Grande do Norte;Potiguar;7-ARG-542-RN;7ARG542RN;ALTO DO RODRIGUES;Petrobras;4,8E+14;2020/06;0;0;0;0
Rio Grande do Norte;Potiguar;7-ARG-543-RN;7ARG543RN;ALTO DO RODRIGUES;Petrobras;4,8E+14;2020/06;12,9413;0;12,9413;689
Rio Grande do Norte;Potiguar;7-ARG-544-RN;7ARG544RN;ALTO DO RODRIGUES;Petrobras;4,8E+14;2020/06;13,2312;0;13,2312;717
Rio Grande do Norte;Potiguar;7-ARG-545-RN;7ARG545RN;ALTO DO RODRIGUES;Petrobras;4,8E+14;2020/06;1,3703;0;1,3703;717
Rio Grande do Norte;Potiguar;7-ARG-546-RN;7ARG546RN;ALTO DO RODRIGUES;Petrobras;4,8E+14;2020/06;1,7448;0;1,7448;135
Rio Grande do Norte;Potiguar;7-ARG-547-RN;7ARG547RN;ALTO DO RODRIGUES;Petrobras;4,8E+14;2020/06;13,7833;0;13,7833;713
Rio Grande do Norte;Potiguar;7-ARG-548-RN;7ARG548RN;ALTO DO RODRIGUES;Petrobras;4,8E+14;2020/06;0;0;0;0
Rio Grande do Norte;Potiguar;7-ARG-549-RN;7ARG549RN;ALTO DO RODRIGUES;Petrobras;4,8E+14;2020/06;2,7396;0;2,7396;717
Rio Grande do Norte;Potiguar;7-ARG-54-RN;7ARG 0054  RN;ALTO DO RODRIGUES;Petrobras;4,8E+14;2020/06;2,0545;0;2,0545;717
Rio Grande do Norte;Potiguar;7-ARG-550-RN;7ARG550RN;ALTO DO RODRIGUES;Petrobras;4,8E+14;2020/06;4,7945;0;4,7945;717
Rio Grande do Norte;Potiguar;7-ARG-551-RN;7ARG551RN;ALTO DO RODRIGUES;Petrobras;4,8E+14;2020/06;6,5689;0;6,5689;717
Rio Grande do Norte;Potiguar;7-ARG-552-RN;7ARG552RN;ALTO DO RODRIGUES;Petrobras;4,8E+14;2020/06;6,3762;0;6,3762;717
Rio Grande do Norte;Potiguar;7-ARG-553-RN;7ARG553RN;ALTO DO RODRIGUES;Petrobras;4,8E+14;2020/06;19,2368;0;19,2368;717
Rio Grande do Norte;Potiguar;7-ARG-554-RN;7ARG554RN;ALTO DO RODRIGUES;Petrobras;4,8E+14;2020/06;7,0079;0;7,0079;598
Rio Grande do Norte;Potiguar;7-ARG-555-RN;7ARG555RN;ALTO DO RODRIGUES;Petrobras;4,8E+14;2020/06;2,7384;0;2,7384;717
Rio Grande do Norte;Potiguar;7-ARG-556-RN;7ARG556RN;ALTO DO RODRIGUES;Petrobras;4,8E+14;2020/06;6,9668;0;6,9668;715
Rio Grande do Norte;Potiguar;7-ARG-557-RN;7ARG557RN;ALTO DO RODRIGUES;Petrobras;4,8E+14;2020/06;0;0;0;0
Rio Grande do Norte;Potiguar;7-ARG-558-RN;7ARG558RN;ALTO DO RODRIGUES;Petrobras;4,8E+14;2020/06;3,2032;0;3,2032;717
Rio Grande do Norte;Potiguar;7-ARG-559-RN;7ARG559RN;ALTO DO RODRIGUES;Petrobras;4,8E+14;2020/06;0,6759;0;0,6759;706
Rio Grande do Norte;Potiguar;7-ARG-55-RN;7ARG 0055  RN;ALTO DO RODRIGUES;Petrobras;4,8E+14;2020/06;0;0;0;0
Rio Grande do Norte;Potiguar;7-ARG-560-RN;7ARG560RN;ALTO DO RODRIGUES;Petrobras;4,8E+14;2020/06;8,2197;0;8,2197;717
Rio Grande do Norte;Potiguar;7-ARG-561-RN;7ARG561RN;ALTO DO RODRIGUES;Petrobras;4,8E+14;2020/06;5,539;0;5,539;717
Rio Grande do Norte;Potiguar;7-ARG-562-RN;7ARG562RN;ALTO DO RODRIGUES;Petrobras;4,8E+14;2020/06;4,1039;0;4,1039;716
Rio Grande do Norte;Potiguar;7-ARG-563-RN;7ARG563RN;ALTO DO RODRIGUES;Petrobras;4,8E+14;2020/06;17,1425;0;17,1425;717
Rio Grande do Norte;Potiguar;7-ARG-564-RN;7ARG564RN;ALTO DO RODRIGUES;Petrobras;4,8E+14;2020/06;11,2625;0;11,2625;692
Rio Grande do Norte;Potiguar;7-ARG-565-RN;7ARG565RN;ALTO DO RODRIGUES;Petrobras;4,8E+14;2020/06;5,2321;0;5,2321;704
Rio Grande do Norte;Potiguar;7-ARG-566-RN;7ARG566RN;ALTO DO RODRIGUES;Petrobras;4,8E+14;2020/06;0;0;0;0
Rio Grande do Norte;Potiguar;7-ARG-567-RN;7ARG567RN;ALTO DO RODRIGUES;Petrobras;4,8E+14;2020/06;0;0;0;0
Rio Grande do Norte;Potiguar;7-ARG-568-RN;7ARG568RN;ALTO DO RODRIGUES;Petrobras;4,8E+14;2020/06;0;0;0;0
Rio Grande do Norte;Potiguar;7-ARG-569-RN;7ARG569RN;ALTO DO RODRIGUES;Petrobras;4,8E+14;2020/06;0;0;0;0
Rio Grande do Norte;Potiguar;7-ARG-56-RN;7ARG 0056  RN;ALTO DO RODRIGUES;Petrobras;4,8E+14;2020/06;0;0;0;0
Rio Grande do Norte;Potiguar;7-ARG-571-RN;7ARG571RN;ALTO DO RODRIGUES;Petrobras;4,8E+14;2020/06;0,686;0;0,686;718
Rio Grande do Norte;Potiguar;7-ARG-572-RN;7ARG572RN;ALTO DO RODRIGUES;Petrobras;4,8E+14;2020/06;0;0;0;0
Rio Grande do Norte;Potiguar;7-ARG-577-RN;7ARG577RN;ALTO DO RODRIGUES;Petrobras;4,8E+14;2020/06;2,7392;0;2,7392;717
Rio Grande do Norte;Potiguar;7-ARG-578-RN;7ARG578RN;ALTO DO RODRIGUES;Petrobras;4,8E+14;2020/06;1,3588;0;1,3588;711
Rio Grande do Norte;Potiguar;7-ARG-57-RN;7ARG 0057  RN;ALTO DO RODRIGUES;Petrobras;4,8E+14;2020/06;3,9852;0;3,9852;697
Rio Grande do Norte;Potiguar;7-ARG-581-RN;7ARG581RN;ALTO DO RODRIGUES;Petrobras;4,8E+14;2020/06;0,6837;0;0,6837;716
Rio Grande do Norte;Potiguar;7-ARG-582-RN;7ARG582RN;ALTO DO RODRIGUES;Petrobras;4,8E+14;2020/06;1,8287;0;1,8287;710
Rio Grande do Norte;Potiguar;7-ARG-583-RN;7ARG583RN;ALTO DO RODRIGUES;Petrobras;4,8E+14;2020/06;2,0842;0;2,0842;717
Rio Grande do Norte;Potiguar;7-ARG-584-RN;7ARG584RN;ALTO DO RODRIGUES;Petrobras;4,8E+14;2020/06;1,5817;0;1,5817;717
Rio Grande do Norte;Potiguar;7-ARG-585-RN;7ARG585RN;ALTO DO RODRIGUES;Petrobras;4,8E+14;2020/06;1,4083;0;1,4083;717
Rio Grande do Norte;Potiguar;7-ARG-586-RN;7ARG586RN;ALTO DO RODRIGUES;Petrobras;4,8E+14;2020/06;2,0895;0;2,0895;717
Rio Grande do Norte;Potiguar;7-ARG-587-RN;7ARG587RN;ALTO DO RODRIGUES;Petrobras;4,8E+14;2020/06;6,1139;0;6,1139;717
Rio Grande do Norte;Potiguar;7-ARG-588-RN;7ARG588RN;ALTO DO RODRIGUES;Petrobras;4,8E+14;2020/06;0;0;0;0
Rio Grande do Norte;Potiguar;7-ARG-589-RN;7ARG589RN;ALTO DO RODRIGUES;Petrobras;4,8E+14;2020/06;7,466;0;7,466;717
Rio Grande do Norte;Potiguar;7-ARG-58-RN;7ARG 0058  RN;ALTO DO RODRIGUES;Petrobras;4,8E+14;2020/06;0,6845;0;0,6845;717
Rio Grande do Norte;Potiguar;7-ARG-590-RN;7ARG590RN;ALTO DO RODRIGUES;Petrobras;4,8E+14;2020/06;6,1827;0;6,1827;706
Rio Grande do Norte;Potiguar;7-ARG-591-RN;7ARG591RN;ALTO DO RODRIGUES;Petrobras;4,8E+14;2020/06;4,7176;0;4,7176;706
Rio Grande do Norte;Potiguar;7-ARG-592-RN;7ARG592RN;ALTO DO RODRIGUES;Petrobras;4,8E+14;2020/06;14,3846;0;14,3846;717
Rio Grande do Norte;Potiguar;7-ARG-593-RN;7ARG593RN;ALTO DO RODRIGUES;Petrobras;4,8E+14;2020/06;15,5562;0;15,5562;716
Rio Grande do Norte;Potiguar;7-ARG-594-RN;7ARG594RN;ALTO DO RODRIGUES;Petrobras;4,8E+14;2020/06;3,581;0;3,581;719
