Estado;Bacia;Nome Poço;Operador;Campo;Operador;Número do Contrato;Período;Óleo (bbl/dia);Condensado (bbl/dia);Petróleo (bbl/dia);Tempo de Produção (hs por mês)
Rio Grande do Norte;Potiguar;7-LOR-33-RN;7LOR 0033  RN;LORENA;Potiguar E&P S.A.;4,8E+14;2020/09;3,9896;0;3,9896;720
Rio Grande do Norte;Potiguar;7-LOR-34-RN;7LOR 0034  RN;LORENA;Potiguar E&P S.A.;4,8E+14;2020/09;67,8586;0;67,8586;716
Rio Grande do Norte;Potiguar;7-LOR-35-RN;7LOR 0035  RN;LORENA;Potiguar E&P S.A.;4,8E+14;2020/09;0;0;0;720
Rio Grande do Norte;Potiguar;3-BRSA-1-RN;3LOR41RN;LORENA;Potiguar E&P S.A.;4,8E+14;2020/09;5,458;0;5,458;720
Rio Grande do Norte;Potiguar;7-LOR-45-RN;7LOR45RN;LORENA;Potiguar E&P S.A.;4,8E+14;2020/09;1,3048;0;1,3048;706
Rio Grande do Norte;Potiguar;7-LOR-46-RN;7LOR46RN;LORENA;Potiguar E&P S.A.;4,8E+14;2020/09;14,4385;0;14,4385;720
Rio Grande do Norte;Potiguar;7-LOR-47-RN;7LOR47RN;LORENA;Potiguar E&P S.A.;4,8E+14;2020/09;38,5659;0;38,5659;720
Rio Grande do Norte;Potiguar;7-LOR-48-RN;7LOR48RN;LORENA;Potiguar E&P S.A.;4,8E+14;2020/09;5,3167;0;5,3167;720
Rio Grande do Norte;Potiguar;7-LOR-49-RN;7LOR49RN;LORENA;Potiguar E&P S.A.;4,8E+14;2020/09;0,7599;0;0,7599;720
Rio Grande do Norte;Potiguar;7-LOR-50-RN;7LOR50RN;LORENA;Potiguar E&P S.A.;4,8E+14;2020/09;19,1246;0;19,1246;720
Rio Grande do Norte;Potiguar;7-LOR-53-RN;7LOR53RN;LORENA;Potiguar E&P S.A.;4,8E+14;2020/09;4,0529;0;4,0529;720
Rio Grande do Norte;Potiguar;7-LOR-55-RN;7LOR55RN;LORENA;Potiguar E&P S.A.;4,8E+14;2020/09;17,5925;0;17,5925;717
Rio Grande do Norte;Potiguar;7-LOR-58-RN;7LOR58RN;LORENA;Potiguar E&P S.A.;4,8E+14;2020/09;30,8485;0;30,8485;717
Rio Grande do Norte;Potiguar;7-LOR-59-RN;7LOR59RN;LORENA;Potiguar E&P S.A.;4,8E+14;2020/09;38,4252;0;38,4252;425
Rio Grande do Norte;Potiguar;7-LOR-60-RN;7LOR60RN;LORENA;Potiguar E&P S.A.;4,8E+14;2020/09;34,513;0;34,513;720
Rio Grande do Norte;Potiguar;7-LOR-61-RN;7LOR61RN;LORENA;Potiguar E&P S.A.;4,8E+14;2020/09;25,997;0;25,997;717
Rio Grande do Norte;Potiguar;7-LOR-66D-RN;7LOR66DRN;LORENA;Potiguar E&P S.A.;4,8E+14;2020/09;9,2771;0;9,2771;442
Rio Grande do Norte;Potiguar;7-LOR-67-RN;7LOR67RN;LORENA;Potiguar E&P S.A.;4,8E+14;2020/09;15,6417;0;15,6417;720
Rio Grande do Norte;Potiguar;7-LOR-69-RN;7LOR69RN;LORENA;Potiguar E&P S.A.;4,8E+14;2020/09;1,1399;0;1,1399;720
Rio Grande do Norte;Potiguar;7-LOR-72-RN;7LOR72RN;LORENA;Potiguar E&P S.A.;4,8E+14;2020/09;7,8498;0;7,8498;720
Rio Grande do Norte;Potiguar;7-LOR-73-RN;7LOR73RN;LORENA;Potiguar E&P S.A.;4,8E+14;2020/09;3,1663;0;3,1663;720
Rio Grande do Norte;Potiguar;7-LOR-75HP-RN;7LOR75HPRN;LORENA;Potiguar E&P S.A.;4,8E+14;2020/09;11,8315;0;11,8315;710
Rio Grande do Norte;Potiguar;7-LOR-77-RN;7LOR77RN;LORENA;Potiguar E&P S.A.;4,8E+14;2020/09;13,7339;0;13,7339;720
Rio Grande do Norte;Potiguar;7-LOR-78-RN;7LOR78RN;LORENA;Potiguar E&P S.A.;4,8E+14;2020/09;12,4494;0;12,4494;719
Rio Grande do Norte;Potiguar;7-LOR-79-RN;7LOR79RN;LORENA;Potiguar E&P S.A.;4,8E+14;2020/09;21,0878;0;21,0878;720
Rio Grande do Norte;Potiguar;7-LOR-82-RN;7LOR82RN;LORENA;Potiguar E&P S.A.;4,8E+14;2020/09;13,3047;0;13,3047;717
Rio Grande do Norte;Potiguar;7-LOR-83-RN;7LOR83RN;LORENA;Potiguar E&P S.A.;4,8E+14;2020/09;22,7849;0;22,7849;720
Rio Grande do Norte;Potiguar;7-LOR-88-RN;7LOR88RN;LORENA;Potiguar E&P S.A.;4,8E+14;2020/09;16,3383;0;16,3383;720
Rio Grande do Norte;Potiguar;7-LOR-89-RN;7LOR89RN;LORENA;Potiguar E&P S.A.;4,8E+14;2020/09;7,1012;0;7,1012;715
Rio Grande do Norte;Potiguar;1-LPX-1D-RN;1LPX 0001D RN;LESTE DE POÇO XAVIER;Potiguar E&P S.A.;4,861E+12;2020/09;18,8189;0;18,8189;718
Rio Grande do Norte;Potiguar;1-RAP-4-RN;1RAP 0004  RN;LESTE DE POÇO XAVIER;Potiguar E&P S.A.;4,861E+12;2020/09;5,4231;0;5,4231;717
Rio Grande do Norte;Potiguar;3-BRSA-991D-RN;3LPX17DRN;LESTE DE POÇO XAVIER;Potiguar E&P S.A.;4,861E+12;2020/09;52,4978;0;52,4978;720
Rio Grande do Norte;Potiguar;7-LPX-2-RN;7LPX 0002  RN;LESTE DE POÇO XAVIER;Potiguar E&P S.A.;4,861E+12;2020/09;8,5296;0;8,5296;591
Rio Grande do Norte;Potiguar;7-LPX-4-RN;7LPX 0004  RN;LESTE DE POÇO XAVIER;Potiguar E&P S.A.;4,861E+12;2020/09;2,0837;0;2,0837;718
Rio Grande do Norte;Potiguar;7-LPX-5-RN;7LPX 0005  RN;LESTE DE POÇO XAVIER;Potiguar E&P S.A.;4,861E+12;2020/09;10,3863;0;10,3863;716
Rio Grande do Norte;Potiguar;7-LPX-6-RN;7LPX 0006  RN;LESTE DE POÇO XAVIER;Potiguar E&P S.A.;4,861E+12;2020/09;10,8113;0;10,8113;719
Rio Grande do Norte;Potiguar;7-LPX-7-RN;7LPX 0007  RN;LESTE DE POÇO XAVIER;Potiguar E&P S.A.;4,861E+12;2020/09;23,8272;0;23,8272;719
Rio Grande do Norte;Potiguar;1-GALP-1-RN;1GALP1RN;ANDORINHA;Perícia;4,861E+14;2020/09;7,1494;0;7,1494;720
Rio Grande do Norte;Potiguar;7-AND-1-RN;7AND1RN;ANDORINHA;Perícia;4,861E+14;2020/09;6,814;0;6,814;720
Rio Grande do Norte;Potiguar;6-GALP-38-RN;6BONITO1RN;ANDORINHA;Perícia;4,861E+14;2020/09;0;0;0;0
Rio Grande do Norte;Potiguar;7-LPX-14-RN;7LPX14RN;LESTE DE POÇO XAVIER;Potiguar E&P S.A.;4,861E+12;2020/09;15,4393;0;15,4393;716
Rio Grande do Norte;Potiguar;7-LPX-18D-RN;7LPX18DRN;LESTE DE POÇO XAVIER;Potiguar E&P S.A.;4,861E+12;2020/09;22,1695;0;22,1695;718
Rio Grande do Norte;Potiguar;7-LPX-19D-RN;7LPX19DRN;LESTE DE POÇO XAVIER;Potiguar E&P S.A.;4,861E+12;2020/09;25,9453;0;25,9453;636
Rio Grande do Norte;Potiguar;7-LPX-20D-RN;7LPX20DRN;LESTE DE POÇO XAVIER;Potiguar E&P S.A.;4,861E+12;2020/09;7,5758;0;7,5758;712
Rio Grande do Norte;Potiguar;7-LPX-21D-RN;7LPX21DRN;LESTE DE POÇO XAVIER;Potiguar E&P S.A.;4,861E+12;2020/09;107,4942;0;107,4942;719
Rio Grande do Norte;Potiguar;7-LV-7-RN;7LV  0007  RN;LIVRAMENTO;Potiguar E&P S.A.;4,8E+14;2020/09;73,6172;0;73,6172;720
Rio Grande do Norte;Potiguar;7-LV-8-RN;7LV  0008  RN;LIVRAMENTO;Potiguar E&P S.A.;4,8E+14;2020/09;14,8184;0;14,8184;720
Rio Grande do Norte;Potiguar;7-LV-12-RN;7LV  0012  RN;LIVRAMENTO;Potiguar E&P S.A.;4,8E+14;2020/09;16,1736;0;16,1736;625
Rio Grande do Norte;Potiguar;7-LV-13-RN;7LV  0013  RN;LIVRAMENTO;Potiguar E&P S.A.;4,8E+14;2020/09;15,0658;0;15,0658;720
Rio Grande do Norte;Potiguar;7-LV-16-RN;7LV  0016  RN;LIVRAMENTO;Potiguar E&P S.A.;4,8E+14;2020/09;8,3667;0;8,3667;710
Rio Grande do Norte;Potiguar;7-LV-21-RN;7LV  0021  RN;LIVRAMENTO;Potiguar E&P S.A.;4,8E+14;2020/09;11,5499;0;11,5499;718
Rio Grande do Norte;Potiguar;7-LV-24-RN;7LV  0024  RN;LIVRAMENTO;Potiguar E&P S.A.;4,8E+14;2020/09;0,7994;0;0,7994;62
Rio Grande do Norte;Potiguar;7-LV-26-RN;7LV  0026  RN;LIVRAMENTO;Potiguar E&P S.A.;4,8E+14;2020/09;3,7648;0;3,7648;154
Rio Grande do Norte;Potiguar;7-LV-27-RN;7LV  0027  RN;LIVRAMENTO;Potiguar E&P S.A.;4,8E+14;2020/09;6,3807;0;6,3807;704
Rio Grande do Norte;Potiguar;7-LV-28-RN;7LV  0028  RN;LIVRAMENTO;Potiguar E&P S.A.;4,8E+14;2020/09;24,8137;0;24,8137;720
Rio Grande do Norte;Potiguar;3-LV-42-RN;3LV  0042  RN;LIVRAMENTO;Potiguar E&P S.A.;4,8E+14;2020/09;16,2134;0;16,2134;709
Rio Grande do Norte;Potiguar;7-LV-45DP-RN;7LV45DPRN;LIVRAMENTO;Potiguar E&P S.A.;4,8E+14;2020/09;1,8365;0;1,8365;720
Rio Grande do Norte;Potiguar;7-LV-47D-RN;7LV47DRN;LIVRAMENTO;Potiguar E&P S.A.;4,8E+14;2020/09;11,3355;0;11,3355;720
Rio Grande do Norte;Potiguar;7-LV-49D-RN;7LV49DRN;LIVRAMENTO;Potiguar E&P S.A.;4,8E+14;2020/09;20,3279;0;20,3279;720
Rio Grande do Norte;Potiguar;7-LV-50D-RN;7LV50DRN;LIVRAMENTO;Potiguar E&P S.A.;4,8E+14;2020/09;33,2057;0;33,2057;712
Rio Grande do Norte;Potiguar;7-LV-53D-RN;7LV53DRN;LIVRAMENTO;Potiguar E&P S.A.;4,8E+14;2020/09;34,8527;0;34,8527;718
Rio Grande do Norte;Potiguar;7-LV-56D-RN;7LV56DRN;LIVRAMENTO;Potiguar E&P S.A.;4,8E+14;2020/09;22,5757;0;22,5757;719
Rio Grande do Norte;Potiguar;7-LV-59-RN;7LV59RN;LIVRAMENTO;Potiguar E&P S.A.;4,8E+14;2020/09;7,9997;0;7,9997;719
Rio Grande do Norte;Potiguar;7-LV-62-RN;7LV62RN;LIVRAMENTO;Potiguar E&P S.A.;4,8E+14;2020/09;13,2647;0;13,2647;718
Rio Grande do Norte;Potiguar;7-LV-63-RN;7LV63RN;LIVRAMENTO;Potiguar E&P S.A.;4,8E+14;2020/09;9,7523;0;9,7523;720
Rio Grande do Norte;Potiguar;7-LV-64-RN;7LV64RN;LIVRAMENTO;Potiguar E&P S.A.;4,8E+14;2020/09;15,7963;0;15,7963;720
Rio Grande do Norte;Potiguar;7-LV-66D-RN;7LV66DRN;LIVRAMENTO;Potiguar E&P S.A.;4,8E+14;2020/09;3,7009;0;3,7009;339
Rio Grande do Norte;Potiguar;7-LV-67D-RN;7LV67DRN;LIVRAMENTO;Potiguar E&P S.A.;4,8E+14;2020/09;15,8895;0;15,8895;720
Rio Grande do Norte;Potiguar;7-LV-68-RN;7LV68RN;LIVRAMENTO;Potiguar E&P S.A.;4,8E+14;2020/09;16,7499;0;16,7499;720
Rio Grande do Norte;Potiguar;7-LV-69-RN;7LV69RN;LIVRAMENTO;Potiguar E&P S.A.;4,8E+14;2020/09;0,3863;0;0,3863;8
Rio Grande do Norte;Potiguar;3-RFQ-4-RN;3RFQ 0004  RN;RIACHO DA FORQUILHA;Potiguar E&P S.A.;4,8E+14;2020/09;97,4215;0;97,4215;719
Rio Grande do Norte;Potiguar;6-BRSA-105D-RN;6RFQ34DRN;RIACHO DA FORQUILHA;Potiguar E&P S.A.;4,8E+14;2020/09;60,287;0;60,287;720
Rio Grande do Norte;Potiguar;7-RFQ-8-RN;7RFQ 0008  RN;RIACHO DA FORQUILHA;Potiguar E&P S.A.;4,8E+14;2020/09;32,2311;0;32,2311;716
Rio Grande do Norte;Potiguar;7-RFQ-9D-RN;7RFQ 0009D RN;RIACHO DA FORQUILHA;Potiguar E&P S.A.;4,8E+14;2020/09;54,081;0;54,081;720
Rio Grande do Norte;Potiguar;7-RFQ-12D-RN;7RFQ 0012D RN;RIACHO DA FORQUILHA;Potiguar E&P S.A.;4,8E+14;2020/09;6,396;0;6,396;720
Rio Grande do Norte;Potiguar;7-RFQ-14D-RN;7RFQ 0014D RN;RIACHO DA FORQUILHA;Potiguar E&P S.A.;4,8E+14;2020/09;14,6088;0;14,6088;170
Rio Grande do Norte;Potiguar;7-RFQ-15D-RN;7RFQ 0015D RN;RIACHO DA FORQUILHA;Potiguar E&P S.A.;4,8E+14;2020/09;100,6894;0;100,6894;720
Rio Grande do Norte;Potiguar;7-RFQ-30D-RN;7RFQ 0030D RN;RIACHO DA FORQUILHA;Potiguar E&P S.A.;4,8E+14;2020/09;113,1014;0;113,1014;720
Rio Grande do Norte;Potiguar;7-RFQ-32D-RN;7RFQ 0032D RN;RIACHO DA FORQUILHA;Potiguar E&P S.A.;4,8E+14;2020/09;64,6784;0;64,6784;717
Rio Grande do Norte;Potiguar;7-RFQ-35D-RN;7RFQ35DRN;RIACHO DA FORQUILHA;Potiguar E&P S.A.;4,8E+14;2020/09;38,1911;0;38,1911;496
Rio Grande do Norte;Potiguar;7-RFQ-39D-RN;7RFQ39DRN;RIACHO DA FORQUILHA;Potiguar E&P S.A.;4,8E+14;2020/09;33,4998;0;33,4998;720
Rio Grande do Norte;Potiguar;7-RFQ-40D-RN;7RFQ40DRN;RIACHO DA FORQUILHA;Potiguar E&P S.A.;4,8E+14;2020/09;221,8264;0;221,8264;668
Rio Grande do Norte;Potiguar;7-RFQ-41D-RN;7RFQ41DRN;RIACHO DA FORQUILHA;Potiguar E&P S.A.;4,8E+14;2020/09;50,212;0;50,212;716
Rio Grande do Norte;Potiguar;7-RFQ-43D-RN;7RFQ43DRN;RIACHO DA FORQUILHA;Potiguar E&P S.A.;4,8E+14;2020/09;97,815;0;97,815;644
Rio Grande do Norte;Potiguar;7-RFQ-44D-RN;7RFQ44DRN;RIACHO DA FORQUILHA;Potiguar E&P S.A.;4,8E+14;2020/09;27,4591;0;27,4591;632
Rio Grande do Norte;Potiguar;7-RFQ-46D-RN;7RFQ46DRN;RIACHO DA FORQUILHA;Potiguar E&P S.A.;4,8E+14;2020/09;34,4272;0;34,4272;200
Rio Grande do Norte;Potiguar;7-RFQ-47D-RN;7RFQ47DRN;RIACHO DA FORQUILHA;Potiguar E&P S.A.;4,8E+14;2020/09;96,5694;0;96,5694;720
Rio Grande do Norte;Potiguar;7-RFQ-50D-RN;7RFQ50DRN;RIACHO DA FORQUILHA;Potiguar E&P S.A.;4,8E+14;2020/09;31,9877;0;31,9877;719
Rio Grande do Norte;Potiguar;7-RFQ-51D-RN;7RFQ51DRN;RIACHO DA FORQUILHA;Potiguar E&P S.A.;4,8E+14;2020/09;84,3421;0;84,3421;719
Rio Grande do Norte;Potiguar;7-RFQ-52D-RN;7RFQ52DRN;RIACHO DA FORQUILHA;Potiguar E&P S.A.;4,8E+14;2020/09;21,9387;0;21,9387;719
Espírito Santo;Espírito Santo;1-VITA-12-ES;1BTV1ES;Bem-te-vi;Vipetro;4,861E+16;2020/09;0;0;0;0
Bahia;Recôncavo;1-SA-1-BA;1SA  0001  BA;SANTANA;Santana;4,8E+14;2020/09;12,9731;0;12,9731;671
Bahia;Recôncavo;7-SA-9-BA;7SA  0009  BA;SANTANA;Santana;4,8E+14;2020/09;9,0158;0;9,0158;719
Bahia;Recôncavo;7-SA-26-BA;7SA  0026  BA;SANTANA;Santana;4,8E+14;2020/09;0;0;0;0
Bahia;Recôncavo;7-SA-38D-BA;7SA  0038D BA;SANTANA;Santana;4,8E+14;2020/09;20,8843;0;20,8843;716
Bahia;Recôncavo;8-SA-22-BA;8SA  0022  BA;SANTANA;Santana;4,8E+14;2020/09;0;0;0;0
Bahia;Recôncavo;7-SA-43DB-BA;SA-757-401-628B;SANTANA;Santana;4,8E+14;2020/09;4,3423;0;4,3423;328
Rio Grande do Norte;Potiguar;1-UTC-3-RN;UT-C-3;GALO DE CAMPINA;Imetame;4,861E+14;2020/09;19,5364;0;19,5364;691
Rio Grande do Norte;Potiguar;3-UTC-5-RN;3UTC5RN;GALO DE CAMPINA;Imetame;4,861E+14;2020/09;0;0;0;0
Rio Grande do Norte;Potiguar;7-GC-1-RN;GALO DE CAMPINA 1;GALO DE CAMPINA;Imetame;4,861E+14;2020/09;13,4145;0;13,4145;715
Rio Grande do Norte;Potiguar;7-GC-2-RN;GALO DE CAMPINA 2;GALO DE CAMPINA;Imetame;4,861E+14;2020/09;0;0;0;0
Rio Grande do Norte;Potiguar;7-GC-3-RN;GALO DE CAMPINA 3;GALO DE CAMPINA;Imetame;4,861E+14;2020/09;0;0;0;0
Rio Grande do Norte;Potiguar;7-GC-4-RN;GALO DE CAMPINA 4;GALO DE CAMPINA;Imetame;4,861E+14;2020/09;3,5781;0;3,5781;720
Rio Grande do Norte;Potiguar;7-GC-6-RN;GALO DE CAMPINA 06;GALO DE CAMPINA;Imetame;4,861E+14;2020/09;4,3625;0;4,3625;579
Rio Grande do Norte;Potiguar;7-GC-7-RN;GALO DE CAMPINA 7;GALO DE CAMPINA;Imetame;4,861E+14;2020/09;16,8748;0;16,8748;715
Rio Grande do Norte;Potiguar;7-GC-8-RN;GALO DE CAMPINA 08;GALO DE CAMPINA;Imetame;4,861E+14;2020/09;12,2072;0;12,2072;715
Rio Grande do Norte;Potiguar;7-GC-9-RN;GALO DE CAMPINA 09;GALO DE CAMPINA;Imetame;4,861E+14;2020/09;2,8926;0;2,8926;532
