Estado;Bacia;Nome Poço;Operador;Campo;Operador;Número do Contrato;Período;Óleo (bbl/dia);Condensado (bbl/dia);Petróleo (bbl/dia);Tempo de Produção (hs por mês)
Bahia;Recôncavo;7-AR-271-BA         ;7AR  0271  BA       ;ARAÇÁS;Petrobras;4,8E+14;2020/03;32,5412;0;32,5412;660
Bahia;Recôncavo;7-AR-272-BA         ;7AR  0272  BA       ;ARAÇÁS;Petrobras;4,8E+14;2020/03;0;0;0;0
Bahia;Recôncavo;7-AR-275-BA         ;7AR  0275  BA       ;ARAÇÁS;Petrobras;4,8E+14;2020/03;23,068;0;23,068;649
Bahia;Recôncavo;7-AR-277-BA         ;7AR  0277  BA       ;ARAÇÁS;Petrobras;4,8E+14;2020/03;17,4678;0;17,4678;739
Bahia;Recôncavo;7-AR-27-BA          ;7AR  0027  BA       ;ARAÇÁS;Petrobras;4,8E+14;2020/03;24,4077;0;24,4077;744
Bahia;Recôncavo;7-AR-280-BA         ;7AR  0280  BA       ;ARAÇÁS;Petrobras;4,8E+14;2020/03;33,6955;0;33,6955;744
Bahia;Recôncavo;7-AR-282-BA         ;7AR  0282  BA       ;ARAÇÁS;Petrobras;4,8E+14;2020/03;0;0;0;0
Bahia;Recôncavo;7-AR-283-BA         ;7AR  0283  BA       ;ARAÇÁS;Petrobras;4,8E+14;2020/03;14,3353;0;14,3353;728
Bahia;Recôncavo;7-AR-284D-BA        ;7AR  0284D BA       ;ARAÇÁS;Petrobras;4,8E+14;2020/03;0;0;0;0
Bahia;Recôncavo;7-AR-288-BA         ;7AR  0288  BA       ;ARAÇÁS;Petrobras;4,8E+14;2020/03;0;0;0;0
Bahia;Recôncavo;7-AR-289-BA         ;7AR  0289  BA       ;ARAÇÁS;Petrobras;4,8E+14;2020/03;0;0;0;0
Bahia;Recôncavo;7-AR-292D-BA        ;7AR  0292D BA       ;ARAÇÁS;Petrobras;4,8E+14;2020/03;67,2007;0;67,2007;741
Bahia;Recôncavo;7-AR-293-BA         ;7AR293BA            ;ARAÇÁS;Petrobras;4,8E+14;2020/03;15,6407;0;15,6407;744
Bahia;Recôncavo;7-AR-294D-BA        ;7AR294DBA           ;ARAÇÁS;Petrobras;4,8E+14;2020/03;27,62;0;27,62;744
Bahia;Recôncavo;7-AR-295-BA         ;7AR295BA            ;ARAÇÁS;Petrobras;4,8E+14;2020/03;27,9961;0;27,9961;744
Bahia;Recôncavo;7-AR-296D-BA        ;7AR296DBA           ;ARAÇÁS;Petrobras;4,8E+14;2020/03;0;0;0;0
Bahia;Recôncavo;7-AR-297-BA         ;7AR297BA            ;ARAÇÁS;Petrobras;4,8E+14;2020/03;16,4911;0;16,4911;744
Bahia;Recôncavo;7-AR-298-BA         ;7AR298BA            ;ARAÇÁS;Petrobras;4,8E+14;2020/03;7,3999;0;7,3999;373
Bahia;Recôncavo;7-AR-299D-BA        ;7AR299DBA           ;ARAÇÁS;Petrobras;4,8E+14;2020/03;17,7137;0;17,7137;739
Bahia;Recôncavo;7-AR-300-BA         ;7AR300BA            ;ARAÇÁS;Petrobras;4,8E+14;2020/03;77,0625;0;77,0625;744
Bahia;Recôncavo;7-AR-301D-BA        ;7AR301DBA           ;ARAÇÁS;Petrobras;4,8E+14;2020/03;19,0021;0;19,0021;274
Bahia;Recôncavo;7-AR-303D-BA        ;7AR303DBA           ;ARAÇÁS;Petrobras;4,8E+14;2020/03;0;0;0;0
Bahia;Recôncavo;7-AR-305-BA         ;7AR305BA            ;ARAÇÁS;Petrobras;4,8E+14;2020/03;14,6822;0;14,6822;744
Bahia;Recôncavo;7-AR-306-BA         ;7AR306BA            ;ARAÇÁS;Petrobras;4,8E+14;2020/03;27,7034;0;27,7034;744
Bahia;Recôncavo;7-AR-307H-BA        ;7AR307HBA           ;ARAÇÁS;Petrobras;4,8E+14;2020/03;0;0;0;0
Bahia;Recôncavo;7-AR-308D-BA        ;7AR308DBA           ;ARAÇÁS;Petrobras;4,8E+14;2020/03;34,8389;0;34,8389;744
Bahia;Recôncavo;7-AR-309D-BA        ;7AR309DBA           ;ARAÇÁS;Petrobras;4,8E+14;2020/03;0;0;0;0
Bahia;Recôncavo;7-AR-310D-BA        ;7AR310DBA           ;ARAÇÁS;Petrobras;4,8E+14;2020/03;13,4892;0;13,4892;744
Bahia;Recôncavo;7-AR-311D-BA        ;7AR311DBA           ;ARAÇÁS;Petrobras;4,8E+14;2020/03;10,813;0;10,813;372
Bahia;Recôncavo;7-AR-312D-BA        ;7AR312DBA           ;ARAÇÁS;Petrobras;4,8E+14;2020/03;11,246;0;11,246;727
Bahia;Recôncavo;7-AR-313D-BA        ;7AR313DBA           ;ARAÇÁS;Petrobras;4,8E+14;2020/03;30,9195;0;30,9195;744
Bahia;Recôncavo;7-AR-314D-BA        ;7AR314DBA           ;ARAÇÁS;Petrobras;4,8E+14;2020/03;25,1059;0;25,1059;673
Bahia;Recôncavo;7-AR-315D-BA        ;7AR315DBA           ;ARAÇÁS;Petrobras;4,8E+14;2020/03;0;0;0;0
Bahia;Recôncavo;7-AR-316D-BA        ;7AR316DBA           ;ARAÇÁS;Petrobras;4,8E+14;2020/03;18,3772;0;18,3772;744
Bahia;Recôncavo;7-AR-317D-BA        ;7AR317DBA           ;ARAÇÁS;Petrobras;4,8E+14;2020/03;22,1359;0;22,1359;554
Bahia;Recôncavo;7-AR-318D-BA        ;7AR318DBA           ;ARAÇÁS;Petrobras;4,8E+14;2020/03;8,377;0;8,377;744
Bahia;Recôncavo;7-AR-319D-BA        ;7AR319DBA           ;ARAÇÁS;Petrobras;4,8E+14;2020/03;19,5842;0;19,5842;349
Bahia;Recôncavo;7-AR-320D-BA        ;7AR320DBA           ;ARAÇÁS;Petrobras;4,8E+14;2020/03;0;0;0;0
Bahia;Recôncavo;7-AR-322D-BA        ;7AR322DBA           ;ARAÇÁS;Petrobras;4,8E+14;2020/03;24,4978;0;24,4978;668
Bahia;Recôncavo;7-AR-323D-BA        ;7AR323DBA           ;ARAÇÁS;Petrobras;4,8E+14;2020/03;0;0;0;0
Bahia;Recôncavo;7-AR-324DP-BA       ;7AR324DPBA          ;ARAÇÁS;Petrobras;4,8E+14;2020/03;82,6591;0;82,6591;728
Bahia;Recôncavo;7-AR-325D-BA        ;7AR325DBA           ;ARAÇÁS;Petrobras;4,8E+14;2020/03;37,8969;0;37,8969;744
Bahia;Recôncavo;7-AR-326D-BA        ;7AR326DBA           ;ARAÇÁS;Petrobras;4,8E+14;2020/03;14,1827;0;14,1827;744
Bahia;Recôncavo;7-AR-327D-BA        ;7AR327DBA           ;ARAÇÁS;Petrobras;4,8E+14;2020/03;22,2073;0;22,2073;742
Bahia;Recôncavo;7-AR-328D-BA        ;7AR328DBA           ;ARAÇÁS;Petrobras;4,8E+14;2020/03;2,8207;0;2,8207;94
Bahia;Recôncavo;7-AR-329D-BA        ;7AR329DBA           ;ARAÇÁS;Petrobras;4,8E+14;2020/03;62,2425;0;62,2425;743
Bahia;Recôncavo;7-AR-330D-BA        ;7AR330DBA           ;ARAÇÁS;Petrobras;4,8E+14;2020/03;0;0;0;0
Bahia;Recôncavo;7-AR-331D-BA        ;7AR331DBA           ;ARAÇÁS;Petrobras;4,8E+14;2020/03;56,4583;0;56,4583;697
Bahia;Recôncavo;7-AR-332D-BA        ;7AR332DBA           ;ARAÇÁS;Petrobras;4,8E+14;2020/03;19,3927;0;19,3927;724
Bahia;Recôncavo;7-AR-333D-BA        ;7AR333DBA           ;ARAÇÁS;Petrobras;4,8E+14;2020/03;8,0796;0;8,0796;445
Bahia;Recôncavo;7-AR-334D-BA        ;7AR334DBA           ;ARAÇÁS;Petrobras;4,8E+14;2020/03;7,5593;0;7,5593;348
Bahia;Recôncavo;7-AR-335D-BA        ;7AR335DBA           ;ARAÇÁS;Petrobras;4,8E+14;2020/03;14,9586;0;14,9586;728
Bahia;Recôncavo;7-AR-336D-BA        ;7AR336DBA           ;ARAÇÁS;Petrobras;4,8E+14;2020/03;0;0;0;0
Bahia;Recôncavo;7-AR-337D-BA        ;7AR337DBA           ;ARAÇÁS;Petrobras;4,8E+14;2020/03;26,0457;0;26,0457;638
Bahia;Recôncavo;7-AR-338D-BA        ;7AR338DBA           ;ARAÇÁS;Petrobras;4,8E+14;2020/03;3,6315;0;3,6315;729
Bahia;Recôncavo;7-AR-340D-BA        ;7AR340DBA           ;ARAÇÁS;Petrobras;4,8E+14;2020/03;0;0;0;0
Bahia;Recôncavo;7-AR-341D-BA        ;7AR341DBA           ;ARAÇÁS;Petrobras;4,8E+14;2020/03;24,7114;0;24,7114;722
Bahia;Recôncavo;7-AR-342-BA         ;7AR342BA            ;ARAÇÁS;Petrobras;4,8E+14;2020/03;14,1312;0;14,1312;744
Bahia;Recôncavo;7-AR-345D-BA        ;7AR345DBA           ;ARAÇÁS;Petrobras;4,8E+14;2020/03;0;0;0;0
Bahia;Recôncavo;7-AR-346D-BA        ;7AR346DBA           ;ARAÇÁS;Petrobras;4,8E+14;2020/03;0;0;0;0
Bahia;Recôncavo;7-AR-349DP-BA       ;7AR349DPBA          ;ARAÇÁS;Petrobras;4,8E+14;2020/03;0;0;0;0
Bahia;Recôncavo;7-AR-351D-BA        ;7AR351DBA           ;ARAÇÁS;Petrobras;4,8E+14;2020/03;25,1609;0;25,1609;744
Bahia;Recôncavo;7-AR-353D-BA        ;7AR353DBA           ;ARAÇÁS;Petrobras;4,8E+14;2020/03;70,6019;0;70,6019;743
Bahia;Recôncavo;7-AR-354D-BA        ;7AR354DBA           ;ARAÇÁS;Petrobras;4,8E+14;2020/03;15,0091;0;15,0091;703
Bahia;Recôncavo;7-AR-355D-BA        ;7AR355DBA           ;ARAÇÁS;Petrobras;4,8E+14;2020/03;75,707;0;75,707;670
Bahia;Recôncavo;7-AR-357D-BA        ;7AR357DBA           ;ARAÇÁS;Petrobras;4,8E+14;2020/03;53,14;0;53,14;727
Bahia;Recôncavo;7-AR-362D-BA        ;7AR362DBA           ;ARAÇÁS;Petrobras;4,8E+14;2020/03;57,7049;0;57,7049;728
Bahia;Recôncavo;7-AR-363D-BA        ;7AR363DBA           ;ARAÇÁS;Petrobras;4,8E+14;2020/03;45,2438;0;45,2438;723
Bahia;Recôncavo;7-AR-364D-BA        ;7AR364DBA           ;ARAÇÁS;Petrobras;4,8E+14;2020/03;59,3387;0;59,3387;685
Bahia;Recôncavo;7-AR-365D-BA        ;7AR365DBA           ;ARAÇÁS;Petrobras;4,8E+14;2020/03;41,1356;0;41,1356;728
Bahia;Recôncavo;7-AR-366DP-BA       ;7AR366DPBA          ;ARAÇÁS;Petrobras;4,8E+14;2020/03;27,3808;0;27,3808;698
Bahia;Recôncavo;7-AR-368D-BA        ;7AR368DBA           ;ARAÇÁS;Petrobras;4,8E+14;2020/03;38,5024;0;38,5024;498
Bahia;Recôncavo;7-AR-369D-BA        ;7AR369DBA           ;ARAÇÁS;Petrobras;4,8E+14;2020/03;19,7336;0;19,7336;613
Bahia;Recôncavo;7-AR-36-BA          ;7AR  0036  BA       ;ARAÇÁS;Petrobras;4,8E+14;2020/03;27,7628;0;27,7628;651
Bahia;Recôncavo;7-AR-371D-BA        ;7AR371DBA           ;ARAÇÁS;Petrobras;4,8E+14;2020/03;205,1257;0;205,1257;728
Bahia;Recôncavo;7-AR-372D-BA        ;7AR372DBA           ;ARAÇÁS;Petrobras;4,8E+14;2020/03;117,4813;0;117,4813;728
Bahia;Recôncavo;7-AR-375D-BA        ;7AR375DBA           ;ARAÇÁS;Petrobras;4,8E+14;2020/03;27,3615;0;27,3615;400
Bahia;Recôncavo;7-AR-378D-BA        ;7AR378DBA           ;ARAÇÁS;Petrobras;4,8E+14;2020/03;40,6297;0;40,6297;713
Bahia;Recôncavo;7-AR-38-BA          ;7AR  0038  BA       ;ARAÇÁS;Petrobras;4,8E+14;2020/03;0;0;0;0
Bahia;Recôncavo;7-AR-39-BA          ;7AR  0039  BA       ;ARAÇÁS;Petrobras;4,8E+14;2020/03;48,1737;0;48,1737;744
Bahia;Recôncavo;7-AR-44-BA          ;7AR  0044  BA       ;ARAÇÁS;Petrobras;4,8E+14;2020/03;0;0;0;0
Bahia;Recôncavo;7-AR-47-BA          ;7AR  0047  BA       ;ARAÇÁS;Petrobras;4,8E+14;2020/03;13,5803;0;13,5803;472
Bahia;Recôncavo;7-AR-54-BA          ;7AR  0054  BA       ;ARAÇÁS;Petrobras;4,8E+14;2020/03;3,533;0;3,533;110
Bahia;Recôncavo;7-AR-56A-BA         ;7AR  0056A BA       ;ARAÇÁS;Petrobras;4,8E+14;2020/03;34,7161;0;34,7161;744
Bahia;Recôncavo;7-AR-58-BA          ;7AR  0058  BA       ;ARAÇÁS;Petrobras;4,8E+14;2020/03;46,7045;0;46,7045;736
Bahia;Recôncavo;7-AR-63-BA          ;7AR  0063  BA       ;ARAÇÁS;Petrobras;4,8E+14;2020/03;0;0;0;0
Bahia;Recôncavo;7-AR-64A-BA         ;7AR  0064A BA       ;ARAÇÁS;Petrobras;4,8E+14;2020/03;0;0;0;0
Bahia;Recôncavo;7-AR-66-BA          ;7AR  0066  BA       ;ARAÇÁS;Petrobras;4,8E+14;2020/03;26,9776;0;26,9776;744
Bahia;Recôncavo;7-AR-72-BA          ;7AR  0072  BA       ;ARAÇÁS;Petrobras;4,8E+14;2020/03;0;0;0;0
Bahia;Recôncavo;7-AR-77-BA          ;7AR  0077  BA       ;ARAÇÁS;Petrobras;4,8E+14;2020/03;0;0;0;0
Bahia;Recôncavo;7-AR-78-BA          ;7AR  0078  BA       ;ARAÇÁS;Petrobras;4,8E+14;2020/03;0;0;0;0
Bahia;Recôncavo;7-AR-87-BA          ;7AR  0087  BA       ;ARAÇÁS;Petrobras;4,8E+14;2020/03;0,6424;0;0,6424;744
Bahia;Recôncavo;7-AR-88-BA          ;7AR  0088  BA       ;ARAÇÁS;Petrobras;4,8E+14;2020/03;8,1451;0;8,1451;744
Bahia;Recôncavo;7-AR-89-BA          ;7AR  0089  BA       ;ARAÇÁS;Petrobras;4,8E+14;2020/03;23,1577;0;23,1577;728
Bahia;Recôncavo;7-AR-91-BA          ;7AR  0091  BA       ;ARAÇÁS;Petrobras;4,8E+14;2020/03;0;0;0;0
Rio Grande do Norte;Potiguar;7-ARA-1-RN          ;7ARA1RN             ;ARAÇARI;Petrosynergy;4,861E+14;2020/03;0,554;0;0,554;744
Rio Grande do Norte;Potiguar;7-ARG-100-RN        ;7ARG 0100  RN       ;ALTO DO RODRIGUES;Petrobras;4,8E+14;2020/03;11,4288;0;11,4288;744
Rio Grande do Norte;Potiguar;7-ARG-103-RN        ;7ARG 0103  RN       ;ALTO DO RODRIGUES;Petrobras;4,8E+14;2020/03;12,7292;0;12,7292;739
Rio Grande do Norte;Potiguar;7-ARG-105-RN        ;7ARG 0105  RN       ;ALTO DO RODRIGUES;Petrobras;4,8E+14;2020/03;0;0;0;0
Rio Grande do Norte;Potiguar;7-ARG-108-RN        ;7ARG 0108  RN       ;ALTO DO RODRIGUES;Petrobras;4,8E+14;2020/03;7,1874;0;7,1874;744
Rio Grande do Norte;Potiguar;7-ARG-10-RN         ;7ARG 0010  RN       ;ALTO DO RODRIGUES;Petrobras;4,8E+14;2020/03;3,7499;0;3,7499;467
Rio Grande do Norte;Potiguar;7-ARG-110-RN        ;7ARG 0110  RN       ;ALTO DO RODRIGUES;Petrobras;4,8E+14;2020/03;0;0;0;0
Rio Grande do Norte;Potiguar;7-ARG-111-RN        ;7ARG 0111  RN       ;ALTO DO RODRIGUES;Petrobras;4,8E+14;2020/03;0;0;0;0
Rio Grande do Norte;Potiguar;7-ARG-113-RN        ;7ARG 0113  RN       ;ALTO DO RODRIGUES;Petrobras;4,8E+14;2020/03;3,977;0;3,977;647
Rio Grande do Norte;Potiguar;7-ARG-114-RN        ;7ARG 0114  RN       ;ALTO DO RODRIGUES;Petrobras;4,8E+14;2020/03;4,0614;0;4,0614;742
Rio Grande do Norte;Potiguar;7-ARG-115-RN        ;7ARG 0115  RN       ;ALTO DO RODRIGUES;Petrobras;4,8E+14;2020/03;0;0;0;0
Rio Grande do Norte;Potiguar;7-ARG-116-RN        ;7ARG 0116  RN       ;ALTO DO RODRIGUES;Petrobras;4,8E+14;2020/03;0;0;0;0
Rio Grande do Norte;Potiguar;7-ARG-117-RN        ;7ARG 0117  RN       ;ALTO DO RODRIGUES;Petrobras;4,8E+14;2020/03;6,0914;0;6,0914;742
Rio Grande do Norte;Potiguar;7-ARG-118-RN        ;7ARG 0118  RN       ;ALTO DO RODRIGUES;Petrobras;4,8E+14;2020/03;1,5236;0;1,5236;742
Rio Grande do Norte;Potiguar;7-ARG-11-RN         ;7ARG 0011  RN       ;ALTO DO RODRIGUES;Petrobras;4,8E+14;2020/03;4,7732;0;4,7732;744
Rio Grande do Norte;Potiguar;7-ARG-124-RN        ;7ARG 0124  RN       ;ALTO DO RODRIGUES;Petrobras;4,8E+14;2020/03;3,5535;0;3,5535;742
Rio Grande do Norte;Potiguar;7-ARG-125-RN        ;7ARG 0125  RN       ;ALTO DO RODRIGUES;Petrobras;4,8E+14;2020/03;0;0;0;0
Rio Grande do Norte;Potiguar;7-ARG-128-RN        ;7ARG 0128  RN       ;ALTO DO RODRIGUES;Petrobras;4,8E+14;2020/03;12,0904;0;12,0904;744
Rio Grande do Norte;Potiguar;7-ARG-129-RN        ;7ARG 0129  RN       ;ALTO DO RODRIGUES;Petrobras;4,8E+14;2020/03;1,1023;0;1,1023;742
Rio Grande do Norte;Potiguar;7-ARG-12-RN         ;7ARG 0012  RN       ;ALTO DO RODRIGUES;Petrobras;4,8E+14;2020/03;0;0;0;0
Rio Grande do Norte;Potiguar;7-ARG-132-RN        ;7ARG 0132  RN       ;ALTO DO RODRIGUES;Petrobras;4,8E+14;2020/03;0;0;0;0
Rio Grande do Norte;Potiguar;7-ARG-133-RN        ;7ARG 0133  RN       ;ALTO DO RODRIGUES;Petrobras;4,8E+14;2020/03;0;0;0;0
Rio Grande do Norte;Potiguar;7-ARG-134-RN        ;7ARG 0134  RN       ;ALTO DO RODRIGUES;Petrobras;4,8E+14;2020/03;13,2291;0;13,2291;744
Rio Grande do Norte;Potiguar;7-ARG-138-RN        ;7ARG 0138  RN       ;ALTO DO RODRIGUES;Petrobras;4,8E+14;2020/03;0;0;0;0
Rio Grande do Norte;Potiguar;7-ARG-13-RN         ;7ARG 0013  RN       ;ALTO DO RODRIGUES;Petrobras;4,8E+14;2020/03;0,5805;0;0,5805;744
Rio Grande do Norte;Potiguar;7-ARG-140-RN        ;7ARG 0140  RN       ;ALTO DO RODRIGUES;Petrobras;4,8E+14;2020/03;0;0;0;0
Rio Grande do Norte;Potiguar;7-ARG-141-RN        ;7ARG 0141  RN       ;ALTO DO RODRIGUES;Petrobras;4,8E+14;2020/03;1,1614;0;1,1614;744
Rio Grande do Norte;Potiguar;7-ARG-143-RN        ;7ARG 0143  RN       ;ALTO DO RODRIGUES;Petrobras;4,8E+14;2020/03;10,1528;0;10,1528;742
Rio Grande do Norte;Potiguar;7-ARG-145-RN        ;7ARG 0145  RN       ;ALTO DO RODRIGUES;Petrobras;4,8E+14;2020/03;10,6608;0;10,6608;742
Rio Grande do Norte;Potiguar;7-ARG-147-RN        ;7ARG 0147  RN       ;ALTO DO RODRIGUES;Petrobras;4,8E+14;2020/03;1,7402;0;1,7402;742
Rio Grande do Norte;Potiguar;7-ARG-148-RN        ;7ARG 0148  RN       ;ALTO DO RODRIGUES;Petrobras;4,8E+14;2020/03;1,0151;0;1,0151;742
Rio Grande do Norte;Potiguar;7-ARG-14-RN         ;7ARG 0014  RN       ;ALTO DO RODRIGUES;Petrobras;4,8E+14;2020/03;0,4427;0;0,4427;571
Rio Grande do Norte;Potiguar;7-ARG-150-RN        ;7ARG 0150  RN       ;ALTO DO RODRIGUES;Petrobras;4,8E+14;2020/03;1,1316;0;1,1316;742
Rio Grande do Norte;Potiguar;7-ARG-152-RN        ;7ARG 0152  RN       ;ALTO DO RODRIGUES;Petrobras;4,8E+14;2020/03;0,5079;0;0,5079;742
Rio Grande do Norte;Potiguar;7-ARG-153-RN        ;7ARG 0153  RN       ;ALTO DO RODRIGUES;Petrobras;4,8E+14;2020/03;9,9793;0;9,9793;688
Rio Grande do Norte;Potiguar;7-ARG-154-RN        ;7ARG 0154  RN       ;ALTO DO RODRIGUES;Petrobras;4,8E+14;2020/03;2,0898;0;2,0898;742
Rio Grande do Norte;Potiguar;7-ARG-155-RN        ;7ARG 0155  RN       ;ALTO DO RODRIGUES;Petrobras;4,8E+14;2020/03;0;0;0;0
Rio Grande do Norte;Potiguar;7-ARG-156-RN        ;7ARG 0156  RN       ;ALTO DO RODRIGUES;Petrobras;4,8E+14;2020/03;1,0151;0;1,0151;742
Rio Grande do Norte;Potiguar;7-ARG-157-RN        ;7ARG 0157  RN       ;ALTO DO RODRIGUES;Petrobras;4,8E+14;2020/03;3,9654;0;3,9654;742
Rio Grande do Norte;Potiguar;7-ARG-159-RN        ;7ARG 0159  RN       ;ALTO DO RODRIGUES;Petrobras;4,8E+14;2020/03;1,0151;0;1,0151;742
Rio Grande do Norte;Potiguar;7-ARG-15-RN         ;7ARG 0015  RN       ;ALTO DO RODRIGUES;Petrobras;4,8E+14;2020/03;8,0589;0;8,0589;737
Rio Grande do Norte;Potiguar;7-ARG-160-RN        ;7ARG 0160  RN       ;ALTO DO RODRIGUES;Petrobras;4,8E+14;2020/03;15,6821;0;15,6821;744
Rio Grande do Norte;Potiguar;7-ARG-161-RN        ;7ARG 0161  RN       ;ALTO DO RODRIGUES;Petrobras;4,8E+14;2020/03;10,3183;0;10,3183;697
Rio Grande do Norte;Potiguar;7-ARG-163-RN        ;7ARG 0163  RN       ;ALTO DO RODRIGUES;Petrobras;4,8E+14;2020/03;3,0623;0;3,0623;740
Rio Grande do Norte;Potiguar;7-ARG-166-RN        ;7ARG 0166  RN       ;ALTO DO RODRIGUES;Petrobras;4,8E+14;2020/03;4,569;0;4,569;742
Rio Grande do Norte;Potiguar;7-ARG-167-RN        ;7ARG 0167  RN       ;ALTO DO RODRIGUES;Petrobras;4,8E+14;2020/03;0;0;0;0
Rio Grande do Norte;Potiguar;7-ARG-168-RN        ;7ARG 0168  RN       ;ALTO DO RODRIGUES;Petrobras;4,8E+14;2020/03;1,1614;0;1,1614;744
Rio Grande do Norte;Potiguar;7-ARG-169-RN        ;7ARG 0169  RN       ;ALTO DO RODRIGUES;Petrobras;4,8E+14;2020/03;6,6863;0;6,6863;744
Rio Grande do Norte;Potiguar;7-ARG-16-RN         ;7ARG 0016  RN       ;ALTO DO RODRIGUES;Petrobras;4,8E+14;2020/03;0;0;0;0
Rio Grande do Norte;Potiguar;7-ARG-170-RN        ;7ARG 0170  RN       ;ALTO DO RODRIGUES;Petrobras;4,8E+14;2020/03;12,4979;0;12,4979;519
Rio Grande do Norte;Potiguar;7-ARG-171-RN        ;7ARG 0171  RN       ;ALTO DO RODRIGUES;Petrobras;4,8E+14;2020/03;1,5735;0;1,5735;671
Rio Grande do Norte;Potiguar;7-ARG-172-RN        ;7ARG 0172  RN       ;ALTO DO RODRIGUES;Petrobras;4,8E+14;2020/03;13,3137;0;13,3137;744
Rio Grande do Norte;Potiguar;7-ARG-173-RN        ;7ARG 0173  RN       ;ALTO DO RODRIGUES;Petrobras;4,8E+14;2020/03;0;0;0;0
Rio Grande do Norte;Potiguar;7-ARG-174-RN        ;7ARG 0174  RN       ;ALTO DO RODRIGUES;Petrobras;4,8E+14;2020/03;7,4197;0;7,4197;688
Rio Grande do Norte;Potiguar;7-ARG-175-RN        ;7ARG 0175  RN       ;ALTO DO RODRIGUES;Petrobras;4,8E+14;2020/03;2,2276;0;2,2276;744
Rio Grande do Norte;Potiguar;7-ARG-176-RN        ;7ARG 0176  RN       ;ALTO DO RODRIGUES;Petrobras;4,8E+14;2020/03;2,9384;0;2,9384;744
Rio Grande do Norte;Potiguar;7-ARG-177-RN        ;7ARG 0177  RN       ;ALTO DO RODRIGUES;Petrobras;4,8E+14;2020/03;2,5084;0;2,5084;493
Rio Grande do Norte;Potiguar;7-ARG-178-RN        ;7ARG 0178  RN       ;ALTO DO RODRIGUES;Petrobras;4,8E+14;2020/03;3,0086;0;3,0086;479
Rio Grande do Norte;Potiguar;7-ARG-179-RN        ;7ARG 0179  RN       ;ALTO DO RODRIGUES;Petrobras;4,8E+14;2020/03;4,065;0;4,065;744
Rio Grande do Norte;Potiguar;7-ARG-180-RN        ;7ARG 0180  RN       ;ALTO DO RODRIGUES;Petrobras;4,8E+14;2020/03;3,3375;0;3,3375;714
Rio Grande do Norte;Potiguar;7-ARG-181-RN        ;7ARG 0181  RN       ;ALTO DO RODRIGUES;Petrobras;4,8E+14;2020/03;4,6392;0;4,6392;743
Rio Grande do Norte;Potiguar;7-ARG-182-RN        ;7ARG 0182  RN       ;ALTO DO RODRIGUES;Petrobras;4,8E+14;2020/03;1,7315;0;1,7315;685
Rio Grande do Norte;Potiguar;7-ARG-183-RN        ;7ARG 0183  RN       ;ALTO DO RODRIGUES;Petrobras;4,8E+14;2020/03;2,2651;0;2,2651;685
Rio Grande do Norte;Potiguar;7-ARG-184-RN        ;7ARG 0184  RN       ;ALTO DO RODRIGUES;Petrobras;4,8E+14;2020/03;6,388;0;6,388;744
Rio Grande do Norte;Potiguar;7-ARG-185-RN        ;7ARG 0185  RN       ;ALTO DO RODRIGUES;Petrobras;4,8E+14;2020/03;7,2179;0;7,2179;744
Rio Grande do Norte;Potiguar;7-ARG-186-RN        ;7ARG 0186  RN       ;ALTO DO RODRIGUES;Petrobras;4,8E+14;2020/03;2,3232;0;2,3232;744
Rio Grande do Norte;Potiguar;7-ARG-187-RN        ;7ARG 0187  RN       ;ALTO DO RODRIGUES;Petrobras;4,8E+14;2020/03;16,2665;0;16,2665;744
Rio Grande do Norte;Potiguar;7-ARG-188-RN        ;7ARG 0188  RN       ;ALTO DO RODRIGUES;Petrobras;4,8E+14;2020/03;1,1614;0;1,1614;744
Rio Grande do Norte;Potiguar;7-ARG-189-RN        ;7ARG 0189  RN       ;ALTO DO RODRIGUES;Petrobras;4,8E+14;2020/03;0;0;0;0
Rio Grande do Norte;Potiguar;7-ARG-190-RN        ;7ARG 0190  RN       ;ALTO DO RODRIGUES;Petrobras;4,8E+14;2020/03;13,9646;0;13,9646;744
Rio Grande do Norte;Potiguar;7-ARG-191-RN        ;7ARG 0191  RN       ;ALTO DO RODRIGUES;Petrobras;4,8E+14;2020/03;6,9697;0;6,9697;744
Rio Grande do Norte;Potiguar;7-ARG-192-RN        ;7ARG 0192  RN       ;ALTO DO RODRIGUES;Petrobras;4,8E+14;2020/03;4,0652;0;4,0652;744
Rio Grande do Norte;Potiguar;7-ARG-193-RN        ;7ARG 0193  RN       ;ALTO DO RODRIGUES;Petrobras;4,8E+14;2020/03;8,1153;0;8,1153;744
Rio Grande do Norte;Potiguar;7-ARG-195-RN        ;7ARG 0195  RN       ;ALTO DO RODRIGUES;Petrobras;4,8E+14;2020/03;1,7427;0;1,7427;744
Rio Grande do Norte;Potiguar;7-ARG-196-RN        ;7ARG 0196  RN       ;ALTO DO RODRIGUES;Petrobras;4,8E+14;2020/03;13,1615;0;13,1615;735
Rio Grande do Norte;Potiguar;7-ARG-198-RN        ;7ARG 0198  RN       ;ALTO DO RODRIGUES;Petrobras;4,8E+14;2020/03;0;0;0;0
Rio Grande do Norte;Potiguar;7-ARG-199-RN        ;7ARG 0199  RN       ;ALTO DO RODRIGUES;Petrobras;4,8E+14;2020/03;5,5618;0;5,5618;728
Rio Grande do Norte;Potiguar;7-ARG-19-RN         ;7ARG 0019  RN       ;ALTO DO RODRIGUES;Petrobras;4,8E+14;2020/03;0;0;0;0
