Estado;Bacia;Nome Poço;Operador;Campo;Operador;Número do Contrato;Período;Óleo (bbl/dia);Condensado (bbl/dia);Petróleo (bbl/dia);Tempo de Produção (hs por mês)
Bahia;Recôncavo;7-AG-263-BA;7AG  0263  BA;ÁGUA GRANDE;Petrobras;4,8E+14;2020/02;0;0;0;0
Bahia;Recôncavo;7-AG-265-BA;7AG  0265  BA;ÁGUA GRANDE;Petrobras;4,8E+14;2020/02;0;0;0;0
Bahia;Recôncavo;7-AG-266-BA;7AG  0266  BA;ÁGUA GRANDE;Petrobras;4,8E+14;2020/02;0;0;0;0
Bahia;Recôncavo;7-AG-269-BA;7AG  0269  BA;ÁGUA GRANDE;Petrobras;4,8E+14;2020/02;0;0;0;0
Bahia;Recôncavo;7-AG-276-BA;7AG  0276  BA;ÁGUA GRANDE;Petrobras;4,8E+14;2020/02;15,1055;0;15,1055;696
Bahia;Recôncavo;7-AG-278-BA;7AG  0278  BA;ÁGUA GRANDE;Petrobras;4,8E+14;2020/02;2,2127;0;2,2127;688
Bahia;Recôncavo;7-AG-279-BA;7AG  0279  BA;ÁGUA GRANDE;Petrobras;4,8E+14;2020/02;22,9906;0;22,9906;696
Bahia;Recôncavo;7-AG-287-BA;7AG  0287  BA;ÁGUA GRANDE;Petrobras;4,8E+14;2020/02;23,2675;0;23,2675;690
Bahia;Recôncavo;7-AG-312-BA;7AG  0312  BA;ÁGUA GRANDE;Petrobras;4,8E+14;2020/02;0;0;0;0
Bahia;Recôncavo;7-AG-313-BA;7AG  0313  BA;ÁGUA GRANDE;Petrobras;4,8E+14;2020/02;0;0;0;0
Bahia;Recôncavo;7-AG-314-BA;7AG  0314  BA;ÁGUA GRANDE;Petrobras;4,8E+14;2020/02;0;0;0;0
Bahia;Recôncavo;7-AG-315-BA;7AG  0315  BA;ÁGUA GRANDE;Petrobras;4,8E+14;2020/02;14,2154;0;14,2154;696
Bahia;Recôncavo;7-AG-316-BA;7AG  0316  BA;ÁGUA GRANDE;Petrobras;4,8E+14;2020/02;0;0;0;0
Bahia;Recôncavo;7-AG-324-BA;7AG  0324  BA;ÁGUA GRANDE;Petrobras;4,8E+14;2020/02;60,8136;0;60,8136;696
Bahia;Recôncavo;7-AG-325-BA;7AG  0325  BA;ÁGUA GRANDE;Petrobras;4,8E+14;2020/02;0;0;0;0
Bahia;Recôncavo;7-AG-326-BA;7AG  0326  BA;ÁGUA GRANDE;Petrobras;4,8E+14;2020/02;0;0;0;0
Bahia;Recôncavo;7-AG-333-BA;7AG  0333  BA;ÁGUA GRANDE;Petrobras;4,8E+14;2020/02;0,9107;0;0,9107;204
Bahia;Recôncavo;7-AG-339-BA;7AG  0339  BA;ÁGUA GRANDE;Petrobras;4,8E+14;2020/02;0;0;0;0
Bahia;Recôncavo;7-AG-340-BA;7AG  0340  BA;ÁGUA GRANDE;Petrobras;4,8E+14;2020/02;3,2796;0;3,2796;204
Bahia;Recôncavo;7-AG-347-BA;7AG  0347  BA;ÁGUA GRANDE;Petrobras;4,8E+14;2020/02;0;0;0;0
Bahia;Recôncavo;7-AG-34-BA;7AG  0034  BA;ÁGUA GRANDE;Petrobras;4,8E+14;2020/02;17,2887;0;17,2887;688
Bahia;Recôncavo;7-AG-350D-BA;7AG  0350D BA;ÁGUA GRANDE;Petrobras;4,8E+14;2020/02;0;0;0;0
Bahia;Recôncavo;7-AG-358-BA;7AG  0358  BA;ÁGUA GRANDE;Petrobras;4,8E+14;2020/02;0;0;0;0
Bahia;Recôncavo;7-AG-360D-BA;7AG  0360D BA;ÁGUA GRANDE;Petrobras;4,8E+14;2020/02;0;0;0;0
Bahia;Recôncavo;7-AG-362D-BA;7AG  0362D BA;ÁGUA GRANDE;Petrobras;4,8E+14;2020/02;12,0033;0;12,0033;656
Bahia;Recôncavo;7-AG-365-BA;7AG  0365  BA;ÁGUA GRANDE;Petrobras;4,8E+14;2020/02;1,0933;0;1,0933;204
Bahia;Recôncavo;7-AG-36-BA;7AG  0036  BA;ÁGUA GRANDE;Petrobras;4,8E+14;2020/02;5,9116;0;5,9116;688
Bahia;Recôncavo;7-AG-372D-BA;7AG372DBA;ÁGUA GRANDE;Petrobras;4,8E+14;2020/02;8,2125;0;8,2125;680
Bahia;Recôncavo;7-AG-373D-BA;7AG373DBA;ÁGUA GRANDE;Petrobras;4,8E+14;2020/02;0;0;0;0
Bahia;Recôncavo;7-AG-378-BA;7AG378BA;ÁGUA GRANDE;Petrobras;4,8E+14;2020/02;0;0;0;0
Bahia;Recôncavo;7-AG-379D-BA;7AG379DBA;ÁGUA GRANDE;Petrobras;4,8E+14;2020/02;0;0;0;0
Bahia;Recôncavo;7-AG-381DP-BA;7AG381DPBA;ÁGUA GRANDE;Petrobras;4,8E+14;2020/02;0;0;0;0
Bahia;Recôncavo;7-AG-383D-BA;7AG383DBA;ÁGUA GRANDE;Petrobras;4,8E+14;2020/02;51,7914;0;51,7914;688
Bahia;Recôncavo;7-AG-385D-BA;7AG385DBA;ÁGUA GRANDE;Petrobras;4,8E+14;2020/02;14,2039;0;14,2039;688
Bahia;Recôncavo;7-AG-386-BA;7AG386BA;ÁGUA GRANDE;Petrobras;4,8E+14;2020/02;14,6153;0;14,6153;586
Bahia;Recôncavo;7-AG-388D-BA;7AG388DBA;ÁGUA GRANDE;Petrobras;4,8E+14;2020/02;0;0;0;0
Bahia;Recôncavo;7-AG-389D-BA;7AG389DBA;ÁGUA GRANDE;Petrobras;4,8E+14;2020/02;15,6495;0;15,6495;655
Bahia;Recôncavo;7-AG-398P-BA;7AG398PBA;ÁGUA GRANDE;Petrobras;4,8E+14;2020/02;0;0;0;0
Bahia;Recôncavo;7-AG-400D-BA;7AG400DBA;ÁGUA GRANDE;Petrobras;4,8E+14;2020/02;12,3313;0;12,3313;687
Bahia;Recôncavo;7-AG-402D-BA;7AG402DBA;ÁGUA GRANDE;Petrobras;4,8E+14;2020/02;29,3285;0;29,3285;688
Bahia;Recôncavo;7-AG-406P-BA;7AG406PBA;ÁGUA GRANDE;Petrobras;4,8E+14;2020/02;0;0;0;0
Bahia;Recôncavo;7-AG-407D-BA;7AG407DBA;ÁGUA GRANDE;Petrobras;4,8E+14;2020/02;0;0;0;0
Bahia;Recôncavo;7-AG-409D-BA;7AG409DBA;ÁGUA GRANDE;Petrobras;4,8E+14;2020/02;72,2383;0;72,2383;696
Bahia;Recôncavo;7-AG-413D-BA;7AG413DBA;ÁGUA GRANDE;Petrobras;4,8E+14;2020/02;18,0639;0;18,0639;696
Bahia;Recôncavo;7-AG-414D-BA;7AG414DBA;ÁGUA GRANDE;Petrobras;4,8E+14;2020/02;0;0;0;0
Bahia;Recôncavo;7-AG-418DP-BA;7AG418DPBA;ÁGUA GRANDE;Petrobras;4,8E+14;2020/02;2,1865;0;2,1865;204
Bahia;Recôncavo;7-AG-420D-BA;7AG420DBA;ÁGUA GRANDE;Petrobras;4,8E+14;2020/02;0,182;0;0,182;204
Bahia;Recôncavo;7-AG-423D-BA;7AG423DBA;ÁGUA GRANDE;Petrobras;4,8E+14;2020/02;15,1209;0;15,1209;696
Bahia;Recôncavo;7-AG-424D-BA;7AG424DBA;ÁGUA GRANDE;Petrobras;4,8E+14;2020/02;0;0;0;0
Bahia;Recôncavo;7-AG-425D-BA;7AG425DBA;ÁGUA GRANDE;Petrobras;4,8E+14;2020/02;0;0;0;0
Bahia;Recôncavo;7-AG-427D-BA;7AG427DBA;ÁGUA GRANDE;Petrobras;4,8E+14;2020/02;0;0;0;0
Bahia;Recôncavo;7-AG-429D-BA;7AG429DBA;ÁGUA GRANDE;Petrobras;4,8E+14;2020/02;0,5301;0;0,5301;657
Bahia;Recôncavo;7-AG-431D-BA;7AG431DBA;ÁGUA GRANDE;Petrobras;4,8E+14;2020/02;18,5933;0;18,5933;224
Bahia;Recôncavo;7-AG-432D-BA;7AG432DBA;ÁGUA GRANDE;Petrobras;4,8E+14;2020/02;12,7314;0;12,7314;657
Bahia;Recôncavo;7-AG-437D-BA;7AG437DBA;ÁGUA GRANDE;Petrobras;4,8E+14;2020/02;1,8446;0;1,8446;102
Bahia;Recôncavo;7-AG-48-BA;7AG  0048  BA;ÁGUA GRANDE;Petrobras;4,8E+14;2020/02;0;0;0;0
Bahia;Recôncavo;7-AG-52-BA;7AG  0052  BA;ÁGUA GRANDE;Petrobras;4,8E+14;2020/02;91,0504;0;91,0504;688
Bahia;Recôncavo;7-AG-74-BA;7AG  0074  BA;ÁGUA GRANDE;Petrobras;4,8E+14;2020/02;28,1413;0;28,1413;687
Sergipe;Sergipe;7-AG-7-SE;7AG  0007  SE;AGUILHADA;Petrobras;4,8E+14;2020/02;5,5114;0;5,5114;695
Bahia;Recôncavo;7-AG-8-BA;7AG  0008  BA;ÁGUA GRANDE;Petrobras;4,8E+14;2020/02;0,3642;0;0,3642;204
Bahia;Recôncavo;7-AG-90-BA;7AG  0090  BA;ÁGUA GRANDE;Petrobras;4,8E+14;2020/02;0,7285;0;0,7285;204
Sergipe;Sergipe;7-AN-21-SE;7AN  0021  SE;ANGELIM;Petrobras;4,8E+14;2020/02;0;0;0;0
Sergipe;Sergipe;7-AN-22-SE;7AN  0022  SE;ANGELIM;Petrobras;4,8E+14;2020/02;2,4088;0;2,4088;670
Sergipe;Sergipe;7-AN-25-SE;7AN  0025  SE;ANGELIM;Petrobras;4,8E+14;2020/02;0;0;0;0
Sergipe;Sergipe;7-AN-27-SE;7AN  0027  SE;ANGELIM;Petrobras;4,8E+14;2020/02;0;0;0;0
Sergipe;Sergipe;7-AN-36-SE;7AN36SE;ANGELIM;Petrobras;4,8E+14;2020/02;13,0206;0;13,0206;695
Sergipe;Sergipe;7-AN-37D-SE;7AN37DSE;ANGELIM;Petrobras;4,8E+14;2020/02;0;0;0;0
Sergipe;Sergipe;7-AN-9-SE;7AN  0009  SE;ANGELIM;Petrobras;4,8E+14;2020/02;0;0;0;0
Alagoas;Alagoas;7-ANB-10D-AL;7ANB10DAL;ANAMBÉ;Petrobras;4,861E+14;2020/02;30,2447;0;30,2447;695
Alagoas;Alagoas;7-ANB-11-AL;7ANB11AL;ANAMBÉ;Petrobras;4,861E+14;2020/02;26,6226;0;26,6226;624
Alagoas;Alagoas;7-ANB-12D-AL;7ANB12DAL;ANAMBÉ;Petrobras;4,861E+14;2020/02;0;0;0;0
Alagoas;Alagoas;7-ANB-13D-AL;7ANB13DAL;ANAMBÉ;Petrobras;4,861E+14;2020/02;47,3506;0;47,3506;676
Alagoas;Alagoas;7-ANB-14D-AL;7ANB14DAL;ANAMBÉ;Petrobras;4,861E+14;2020/02;7,6289;0;7,6289;408
Alagoas;Alagoas;7-ANB-15D-AL;7ANB15DAL;ANAMBÉ;Petrobras;4,861E+14;2020/02;0;0;0;0
Alagoas;Alagoas;7-ANB-16D-AL;7ANB16DAL;ANAMBÉ;Petrobras;4,861E+14;2020/02;361,9796;0;361,9796;696
Alagoas;Alagoas;7-ANB-1D-AL;7ANB1DAL;ANAMBÉ;Petrobras;4,861E+14;2020/02;5,4671;0;5,4671;120
Alagoas;Alagoas;7-ANB-2D-AL;7ANB2DAL;ANAMBÉ;Petrobras;4,861E+14;2020/02;57,193;0;57,193;620
Alagoas;Alagoas;7-ANB-3-AL;7ANB3AL;ANAMBÉ;Petrobras;4,861E+14;2020/02;0;13,0696;13,0696;696
Alagoas;Alagoas;7-ANB-4D-AL;7ANB4DAL;ANAMBÉ;Petrobras;4,861E+14;2020/02;29,9549;0;29,9549;693
Alagoas;Alagoas;7-ANB-6DP-AL;7ANB6DPAL;ANAMBÉ;Petrobras;4,861E+14;2020/02;0;0;0;0
Alagoas;Alagoas;7-ANB-7D-AL;7ANB7DAL;ANAMBÉ;Petrobras;4,861E+14;2020/02;232,7217;0;232,7217;674
Alagoas;Alagoas;7-ANB-8D-AL;7ANB8DAL;ANAMBÉ;Petrobras;4,861E+14;2020/02;0;0;0;0
Alagoas;Alagoas;7-ANB-9-AL;7ANB9AL;ANAMBÉ;Petrobras;4,861E+14;2020/02;0;0;0;696
Rio Grande do Norte;Potiguar;7-AND-1-RN;7AND1RN;ANDORINHA;Perícia;4,861E+14;2020/02;6,4199;0;6,4199;672
Rio Grande do Norte;Potiguar;7-AP-100D-RN;7AP  0100D RN;CANTO DO AMARO;Petrobras;4,8E+14;2020/02;1,5954;0;1,5954;696
Rio Grande do Norte;Potiguar;7-AP-101-RN;7AP  0101  RN;CANTO DO AMARO;Petrobras;4,8E+14;2020/02;0;0;0;0
Rio Grande do Norte;Potiguar;7-AP-102-RN;7AP  0102  RN;CANTO DO AMARO;Petrobras;4,8E+14;2020/02;2,0798;0;2,0798;693
Rio Grande do Norte;Potiguar;7-AP-103-RN;7AP  0103  RN;CANTO DO AMARO;Petrobras;4,8E+14;2020/02;4,7117;0;4,7117;693
Rio Grande do Norte;Potiguar;7-AP-104-RN;7AP  0104  RN;CANTO DO AMARO;Petrobras;4,8E+14;2020/02;0,6116;0;0,6116;692
Rio Grande do Norte;Potiguar;7-AP-108-RN;7AP  0108  RN;CANTO DO AMARO;Petrobras;4,8E+14;2020/02;0;0;0;0
Rio Grande do Norte;Potiguar;7-AP-110-RN;7AP  0110  RN;CANTO DO AMARO;Petrobras;4,8E+14;2020/02;7,0836;0;7,0836;693
Rio Grande do Norte;Potiguar;7-AP-113-RN;7AP  0113  RN;CANTO DO AMARO;Petrobras;4,8E+14;2020/02;0,09;0;0,09;104
Rio Grande do Norte;Potiguar;7-AP-114-RN;7AP  0114  RN;CANTO DO AMARO;Petrobras;4,8E+14;2020/02;15,479;0;15,479;693
Rio Grande do Norte;Potiguar;7-AP-115-RN;7AP  0115  RN;CANTO DO AMARO;Petrobras;4,8E+14;2020/02;5,2858;0;5,2858;662
Rio Grande do Norte;Potiguar;7-AP-118-RN;7AP  0118  RN;CANTO DO AMARO;Petrobras;4,8E+14;2020/02;0;0;0;0
Rio Grande do Norte;Potiguar;7-AP-119-RN;7AP  0119  RN;CANTO DO AMARO;Petrobras;4,8E+14;2020/02;0;0;0;0
Rio Grande do Norte;Potiguar;7-AP-120-RN;7AP  0120  RN;CANTO DO AMARO;Petrobras;4,8E+14;2020/02;5,8547;0;5,8547;693
Rio Grande do Norte;Potiguar;7-AP-121-RN;7AP  0121  RN;CANTO DO AMARO;Petrobras;4,8E+14;2020/02;2,671;0;2,671;693
Rio Grande do Norte;Potiguar;7-AP-124-RN;7AP  0124  RN;CANTO DO AMARO;Petrobras;4,8E+14;2020/02;0;0;0;0
Rio Grande do Norte;Potiguar;7-AP-126-RN;7AP  0126  RN;CANTO DO AMARO;Petrobras;4,8E+14;2020/02;7,7651;0;7,7651;692
Rio Grande do Norte;Potiguar;7-AP-127-RN;7AP  0127  RN;CANTO DO AMARO;Petrobras;4,8E+14;2020/02;13,1017;0;13,1017;693
Rio Grande do Norte;Potiguar;7-AP-129-RN;7AP  0129  RN;CANTO DO AMARO;Petrobras;4,8E+14;2020/02;0;0;0;0
Rio Grande do Norte;Potiguar;7-AP-131-RN;7AP  0131  RN;CANTO DO AMARO;Petrobras;4,8E+14;2020/02;0;0;0;0
Rio Grande do Norte;Potiguar;7-AP-138-RN;7AP  0138  RN;CANTO DO AMARO;Petrobras;4,8E+14;2020/02;1,4282;0;1,4282;451
Rio Grande do Norte;Potiguar;7-AP-13-RN;7AP  0013  RN;CANTO DO AMARO;Petrobras;4,8E+14;2020/02;2,5732;0;2,5732;692
Rio Grande do Norte;Potiguar;7-AP-140D-RN;7AP  0140D RN;CANTO DO AMARO;Petrobras;4,8E+14;2020/02;0;0;0;0
Rio Grande do Norte;Potiguar;7-AP-141D-RN;7AP  0141D RN;CANTO DO AMARO;Petrobras;4,8E+14;2020/02;1,2243;0;1,2243;693
Rio Grande do Norte;Potiguar;7-AP-142D-RN;7AP  0142D RN;CANTO DO AMARO;Petrobras;4,8E+14;2020/02;21,1706;0;21,1706;691
Rio Grande do Norte;Potiguar;7-AP-143D-RN;7AP  0143D RN;CANTO DO AMARO;Petrobras;4,8E+14;2020/02;19,6077;0;19,6077;689
Rio Grande do Norte;Potiguar;7-AP-144-RN;7AP  0144  RN;CANTO DO AMARO;Petrobras;4,8E+14;2020/02;0;0;0;0
Rio Grande do Norte;Potiguar;7-AP-147-RN;7AP  0147  RN;CANTO DO AMARO;Petrobras;4,8E+14;2020/02;7,3927;0;7,3927;438
Rio Grande do Norte;Potiguar;7-AP-149D-RN;7AP  0149D RN;CANTO DO AMARO;Petrobras;4,8E+14;2020/02;0;0;0;0
Rio Grande do Norte;Potiguar;7-AP-150D-RN;7AP  0150D RN;CANTO DO AMARO;Petrobras;4,8E+14;2020/02;17,1408;0;17,1408;693
Rio Grande do Norte;Potiguar;7-AP-153-RN;7AP  0153  RN;CANTO DO AMARO;Petrobras;4,8E+14;2020/02;0;0;0;0
Rio Grande do Norte;Potiguar;7-AP-159D-RN;7AP  0159D RN;CANTO DO AMARO;Petrobras;4,8E+14;2020/02;0;0;0;0
Rio Grande do Norte;Potiguar;7-AP-15-RN;7AP  0015  RN;CANTO DO AMARO;Petrobras;4,8E+14;2020/02;9,3204;0;9,3204;693
Rio Grande do Norte;Potiguar;7-AP-163D-RN;7AP  0163D RN;CANTO DO AMARO;Petrobras;4,8E+14;2020/02;0;0;0;0
Rio Grande do Norte;Potiguar;7-AP-165-RN;7AP  0165  RN;CANTO DO AMARO;Petrobras;4,8E+14;2020/02;0;0;0;0
Rio Grande do Norte;Potiguar;7-AP-168-RN;7AP  0168  RN;CANTO DO AMARO;Petrobras;4,8E+14;2020/02;0;0;0;0
Rio Grande do Norte;Potiguar;7-AP-169D-RN;7AP  0169D RN;CANTO DO AMARO;Petrobras;4,8E+14;2020/02;0;0;0;0
Rio Grande do Norte;Potiguar;7-AP-170-RN;7AP  0170  RN;CANTO DO AMARO;Petrobras;4,8E+14;2020/02;0;0;0;0
Rio Grande do Norte;Potiguar;7-AP-174-RN;7AP  0174  RN;CANTO DO AMARO;Petrobras;4,8E+14;2020/02;8,4529;0;8,4529;688
Rio Grande do Norte;Potiguar;7-AP-177-RN;7AP  0177  RN;CANTO DO AMARO;Petrobras;4,8E+14;2020/02;0;0;0;0
Rio Grande do Norte;Potiguar;7-AP-179-RN;7AP  0179  RN;CANTO DO AMARO;Petrobras;4,8E+14;2020/02;6,3928;0;6,3928;687
Rio Grande do Norte;Potiguar;7-AP-17-RN;7AP  0017  RN;CANTO DO AMARO;Petrobras;4,8E+14;2020/02;0,5526;0;0,5526;622
Rio Grande do Norte;Potiguar;7-AP-180D-RN;7AP  0180D RN;CANTO DO AMARO;Petrobras;4,8E+14;2020/02;0;0;0;0
Rio Grande do Norte;Potiguar;7-AP-184-RN;7AP  0184  RN;CANTO DO AMARO;Petrobras;4,8E+14;2020/02;0;0;0;0
Rio Grande do Norte;Potiguar;7-AP-186-RN;7AP  0186  RN;CANTO DO AMARO;Petrobras;4,8E+14;2020/02;11,9261;0;11,9261;682
Rio Grande do Norte;Potiguar;7-AP-189D-RN;7AP  0189D RN;CANTO DO AMARO;Petrobras;4,8E+14;2020/02;3,6728;0;3,6728;693
Rio Grande do Norte;Potiguar;7-AP-193D-RN;7AP  0193D RN;CANTO DO AMARO;Petrobras;4,8E+14;2020/02;1,2233;0;1,2233;692
Rio Grande do Norte;Potiguar;7-AP-194-RN;7AP  0194  RN;CANTO DO AMARO;Petrobras;4,8E+14;2020/02;0;0;0;0
Rio Grande do Norte;Potiguar;7-AP-196-RN;7AP  0196  RN;CANTO DO AMARO;Petrobras;4,8E+14;2020/02;1,4595;0;1,4595;693
Rio Grande do Norte;Potiguar;7-AP-19-RN;7AP  0019  RN;CANTO DO AMARO;Petrobras;4,8E+14;2020/02;2,4018;0;2,4018;621
Rio Grande do Norte;Potiguar;7-AP-201-RN;7AP  0201  RN;CANTO DO AMARO;Petrobras;4,8E+14;2020/02;0;0;0;0
Rio Grande do Norte;Potiguar;7-AP-206-RN;7AP  0206  RN;CANTO DO AMARO;Petrobras;4,8E+14;2020/02;1,225;0;1,225;693
Rio Grande do Norte;Potiguar;7-AP-210D-RN;7AP  0210D RN;CANTO DO AMARO;Petrobras;4,8E+14;2020/02;13,1876;0;13,1876;679
Rio Grande do Norte;Potiguar;7-AP-213-RN;7AP  0213  RN;CANTO DO AMARO;Petrobras;4,8E+14;2020/02;20,7889;0;20,7889;692
Rio Grande do Norte;Potiguar;7-AP-214-RN;7AP  0214  RN;CANTO DO AMARO;Petrobras;4,8E+14;2020/02;12,6685;0;12,6685;559
Rio Grande do Norte;Potiguar;7-AP-215-RN;7AP  0215  RN;CANTO DO AMARO;Petrobras;4,8E+14;2020/02;33,0395;0;33,0395;693
Rio Grande do Norte;Potiguar;7-AP-217-RN;7AP  0217  RN;CANTO DO AMARO;Petrobras;4,8E+14;2020/02;5,7044;0;5,7044;692
Rio Grande do Norte;Potiguar;7-AP-21-RN;7AP  0021  RN;CANTO DO AMARO;Petrobras;4,8E+14;2020/02;8,0247;0;8,0247;415
Rio Grande do Norte;Potiguar;7-AP-220-RN;7AP  0220  RN;CANTO DO AMARO;Petrobras;4,8E+14;2020/02;19,5656;0;19,5656;692
Rio Grande do Norte;Potiguar;7-AP-221-RN;7AP  0221  RN;CANTO DO AMARO;Petrobras;4,8E+14;2020/02;17,2482;0;17,2482;651
Rio Grande do Norte;Potiguar;7-AP-228-RN;7AP  0228  RN;CANTO DO AMARO;Petrobras;4,8E+14;2020/02;13,8504;0;13,8504;693
Rio Grande do Norte;Potiguar;7-AP-229-RN;7AP  0229  RN;CANTO DO AMARO;Petrobras;4,8E+14;2020/02;0;0;0;0
Rio Grande do Norte;Potiguar;7-AP-22-RN;7AP  0022  RN;CANTO DO AMARO;Petrobras;4,8E+14;2020/02;0;0;0;0
Rio Grande do Norte;Potiguar;7-AP-230-RN;7AP  0230  RN;CANTO DO AMARO;Petrobras;4,8E+14;2020/02;0,241;0;0,241;275
Rio Grande do Norte;Potiguar;7-AP-231-RN;7AP  0231  RN;CANTO DO AMARO;Petrobras;4,8E+14;2020/02;0,6084;0;0,6084;689
Rio Grande do Norte;Potiguar;7-AP-233-RN;7AP  0233  RN;CANTO DO AMARO;Petrobras;4,8E+14;2020/02;0,6116;0;0,6116;692
Rio Grande do Norte;Potiguar;7-AP-234-RN;7AP  0234  RN;CANTO DO AMARO;Petrobras;4,8E+14;2020/02;14,4019;0;14,4019;692
Rio Grande do Norte;Potiguar;7-AP-235-RN;7AP  0235  RN;CANTO DO AMARO;Petrobras;4,8E+14;2020/02;1,8843;0;1,8843;693
Rio Grande do Norte;Potiguar;7-AP-236-RN;7AP  0236  RN;CANTO DO AMARO;Petrobras;4,8E+14;2020/02;7,3005;0;7,3005;693
Rio Grande do Norte;Potiguar;7-AP-237-RN;7AP  0237  RN;CANTO DO AMARO;Petrobras;4,8E+14;2020/02;0;0;0;0
Rio Grande do Norte;Potiguar;7-AP-238-RN;7AP  0238  RN;CANTO DO AMARO;Petrobras;4,8E+14;2020/02;18,4116;0;18,4116;693
Rio Grande do Norte;Potiguar;7-AP-240D-RN;7AP  0240D RN;CANTO DO AMARO;Petrobras;4,8E+14;2020/02;0;0;0;0
Rio Grande do Norte;Potiguar;7-AP-241D-RN;7AP  0241D RN;CANTO DO AMARO;Petrobras;4,8E+14;2020/02;5,1848;0;5,1848;693
Rio Grande do Norte;Potiguar;7-AP-242-RN;7AP  0242  RN;CANTO DO AMARO;Petrobras;4,8E+14;2020/02;18,594;0;18,594;693
Rio Grande do Norte;Potiguar;7-AP-243-RN;7AP  0243  RN;CANTO DO AMARO;Petrobras;4,8E+14;2020/02;0;0;0;0
Rio Grande do Norte;Potiguar;7-AP-244-RN;7AP  0244  RN;CANTO DO AMARO;Petrobras;4,8E+14;2020/02;0;0;0;0
Rio Grande do Norte;Potiguar;7-AP-245D-RN;7AP  0245D RN;CANTO DO AMARO;Petrobras;4,8E+14;2020/02;0;0;0;0
Rio Grande do Norte;Potiguar;7-AP-246D-RN;7AP  0246D RN;CANTO DO AMARO;Petrobras;4,8E+14;2020/02;0;0;0;0
Rio Grande do Norte;Potiguar;7-AP-247D-RN;7AP  0247D RN;CANTO DO AMARO;Petrobras;4,8E+14;2020/02;12,6232;0;12,6232;621
Rio Grande do Norte;Potiguar;7-AP-249-RN;7AP  0249  RN;CANTO DO AMARO;Petrobras;4,8E+14;2020/02;3,7053;0;3,7053;693
Rio Grande do Norte;Potiguar;7-AP-250-RN;7AP  0250  RN;CANTO DO AMARO;Petrobras;4,8E+14;2020/02;0,0566;0;0,0566;13
Rio Grande do Norte;Potiguar;7-AP-251-RN;7AP  0251  RN;CANTO DO AMARO;Petrobras;4,8E+14;2020/02;0,0226;0;0,0226;3
Rio Grande do Norte;Potiguar;7-AP-252-RN;7AP  0252  RN;CANTO DO AMARO;Petrobras;4,8E+14;2020/02;0;0;0;0
Rio Grande do Norte;Potiguar;7-AP-253D-RN;7AP  0253D RN;CANTO DO AMARO;Petrobras;4,8E+14;2020/02;0;0;0;0
Rio Grande do Norte;Potiguar;7-AP-254-RN;7AP  0254  RN;CANTO DO AMARO;Petrobras;4,8E+14;2020/02;0;0;0;0
Rio Grande do Norte;Potiguar;7-AP-255-RN;7AP  0255  RN;CANTO DO AMARO;Petrobras;4,8E+14;2020/02;0;0;0;0
Rio Grande do Norte;Potiguar;7-AP-258-RN;7AP  0258  RN;CANTO DO AMARO;Petrobras;4,8E+14;2020/02;6,726;0;6,726;692
Rio Grande do Norte;Potiguar;7-AP-259-RN;7AP  0259  RN;CANTO DO AMARO;Petrobras;4,8E+14;2020/02;0;0;0;0
Rio Grande do Norte;Potiguar;7-AP-260D-RN;7AP  0260D RN;CANTO DO AMARO;Petrobras;4,8E+14;2020/02;0;0;0;0
Rio Grande do Norte;Potiguar;7-AP-261D-RN;7AP  0261D RN;CANTO DO AMARO;Petrobras;4,8E+14;2020/02;0;0;0;0
Rio Grande do Norte;Potiguar;7-AP-262D-RN;7AP  0262D RN;CANTO DO AMARO;Petrobras;4,8E+14;2020/02;0;0;0;0
Rio Grande do Norte;Potiguar;7-AP-264D-RN;7AP  0264D RN;CANTO DO AMARO;Petrobras;4,8E+14;2020/02;6,2718;0;6,2718;262
Rio Grande do Norte;Potiguar;7-AP-265-RN;7AP  0265  RN;CANTO DO AMARO;Petrobras;4,8E+14;2020/02;0;0;0;0
Rio Grande do Norte;Potiguar;7-AP-266-RN;7AP  0266  RN;CANTO DO AMARO;Petrobras;4,8E+14;2020/02;0;0;0;0
Rio Grande do Norte;Potiguar;7-AP-267-RN;7AP  0267  RN;CANTO DO AMARO;Petrobras;4,8E+14;2020/02;1,1708;0;1,1708;443
Rio Grande do Norte;Potiguar;7-AP-268-RN;7AP  0268  RN;CANTO DO AMARO;Petrobras;4,8E+14;2020/02;10,2979;0;10,2979;692
Rio Grande do Norte;Potiguar;7-AP-26-RN;7AP  0026  RN;CANTO DO AMARO;Petrobras;4,8E+14;2020/02;4,0415;0;4,0415;693
Rio Grande do Norte;Potiguar;7-AP-271-RN;7AP  0271  RN;CANTO DO AMARO;Petrobras;4,8E+14;2020/02;0;0;0;0
Rio Grande do Norte;Potiguar;7-AP-272D-RN;7AP  0272D RN;CANTO DO AMARO;Petrobras;4,8E+14;2020/02;0,6123;0;0,6123;693
Rio Grande do Norte;Potiguar;7-AP-273D-RN;7AP  0273D RN;CANTO DO AMARO;Petrobras;4,8E+14;2020/02;0;0;0;0
Rio Grande do Norte;Potiguar;7-AP-274-RN;7AP  0274  RN;CANTO DO AMARO;Petrobras;4,8E+14;2020/02;8,3481;0;8,3481;693
Rio Grande do Norte;Potiguar;7-AP-278-RN;7AP  0278  RN;CANTO DO AMARO;Petrobras;4,8E+14;2020/02;3,5073;0;3,5073;696
