Estado;Bacia;Nome Poço;Operador;Campo;Operador;Número do Contrato;Período;Óleo (bbl/dia);Condensado (bbl/dia);Petróleo (bbl/dia);Tempo de Produção (hs por mês)
Bahia;Recôncavo;7-AG-90-BA;7AG  0090  BA;ÁGUA GRANDE;Petrobras;4,8E+14;2020/12;1,7159;0;1,7159;510
Bahia;Recôncavo;7-AG-120-BA;7AG  0120  BA;ÁGUA GRANDE;Petrobras;4,8E+14;2020/12;42,0756;0;42,0756;532
Bahia;Recôncavo;7-AG-122-BA;7AG  0122  BA;ÁGUA GRANDE;Petrobras;4,8E+14;2020/12;0;0;0;0
Bahia;Recôncavo;7-AG-135-BA;7AG  0135  BA;ÁGUA GRANDE;Petrobras;4,8E+14;2020/12;51,6649;0;51,6649;744
Bahia;Recôncavo;7-AG-145-BA;7AG  0145  BA;ÁGUA GRANDE;Petrobras;4,8E+14;2020/12;0;0;0;0
Bahia;Recôncavo;7-AG-148-BA;7AG  0148  BA;ÁGUA GRANDE;Petrobras;4,8E+14;2020/12;18,1084;0;18,1084;474
Bahia;Recôncavo;7-AG-151-BA;7AG  0151  BA;ÁGUA GRANDE;Petrobras;4,8E+14;2020/12;3,4152;0;3,4152;515
Bahia;Recôncavo;7-AG-164-BA;7AG  0164  BA;ÁGUA GRANDE;Petrobras;4,8E+14;2020/12;12,7001;0;12,7001;481
Bahia;Recôncavo;7-AG-165-BA;7AG  0165  BA;ÁGUA GRANDE;Petrobras;4,8E+14;2020/12;0;0;0;0
Bahia;Recôncavo;7-AG-174-BA;7AG  0174  BA;ÁGUA GRANDE;Petrobras;4,8E+14;2020/12;1,2555;0;1,2555;560
Bahia;Recôncavo;7-AG-184-BA;7AG  0184  BA;ÁGUA GRANDE;Petrobras;4,8E+14;2020/12;7,6776;0;7,6776;720
Bahia;Recôncavo;7-AG-340-BA;7AG  0340  BA;ÁGUA GRANDE;Petrobras;4,8E+14;2020/12;1,4874;0;1,4874;672
Bahia;Recôncavo;7-AG-347-BA;7AG  0347  BA;ÁGUA GRANDE;Petrobras;4,8E+14;2020/12;0;0;0;0
Bahia;Recôncavo;7-AG-350D-BA;7AG  0350D BA;ÁGUA GRANDE;Petrobras;4,8E+14;2020/12;0;0;0;0
Bahia;Recôncavo;7-AG-358-BA;7AG  0358  BA;ÁGUA GRANDE;Petrobras;4,8E+14;2020/12;0;0;0;0
Bahia;Recôncavo;7-AG-360D-BA;7AG  0360D BA;ÁGUA GRANDE;Petrobras;4,8E+14;2020/12;0;0;0;0
Bahia;Recôncavo;7-AG-362D-BA;7AG  0362D BA;ÁGUA GRANDE;Petrobras;4,8E+14;2020/12;7,5861;0;7,5861;726
Bahia;Recôncavo;7-AG-365-BA;7AG  0365  BA;ÁGUA GRANDE;Petrobras;4,8E+14;2020/12;0,4941;0;0,4941;443
Sergipe;Sergipe;7-CP-1947D-SE;7CP1947DSE;CARMÓPOLIS;Petrobras;4,8E+14;2020/12;3,2498;0;3,2498;744
Sergipe;Sergipe;8-CL-54-SE;8CL54SE;CASTANHAL;Petrobras;4,8E+14;2020/12;8,907;0;8,907;744
Sergipe;Sergipe;8-CL-56-SE;8CL56SE;CASTANHAL;Petrobras;4,8E+14;2020/12;9,3594;0;9,3594;744
Sergipe;Sergipe;8-CL-57-SE;8CL57SE;CASTANHAL;Petrobras;4,8E+14;2020/12;4,5674;0;4,5674;632
Sergipe;Sergipe;8-CL-55-SE;8CL55SE;CASTANHAL;Petrobras;4,8E+14;2020/12;0;0;0;0
Sergipe;Sergipe;8-CL-58-SE;8CL58SE;CASTANHAL;Petrobras;4,8E+14;2020/12;0;0;0;0
Sergipe;Sergipe;9-CL-26-SE;9CL  0026  SE;CASTANHAL;Petrobras;4,8E+14;2020/12;0;0;0;0
Sergipe;Sergipe;9-CL-27-SE;9CL  0027  SE;CASTANHAL;Petrobras;4,8E+14;2020/12;4,6683;0;4,6683;743
Sergipe;Sergipe;9-CL-28-SE;9CL  0028  SE;CASTANHAL;Petrobras;4,8E+14;2020/12;1,8677;0;1,8677;743
Sergipe;Sergipe;9-CL-29-SE;9CL  0029  SE;CASTANHAL;Petrobras;4,8E+14;2020/12;0;0;0;0
Rio Grande do Norte;Potiguar;7-ET-1685-RN;7ET1685RN;ESTREITO;Petrobras;4,8E+14;2020/12;1,5554;0;1,5554;742
Rio Grande do Norte;Potiguar;7-FP-337-RN;7FP337RN;FAZENDA POCINHO;Petrobras;4,8E+14;2020/12;8,2238;0;8,2238;744
Rio Grande do Norte;Potiguar;7-FP-344-RN;7FP344RN;FAZENDA POCINHO;Petrobras;4,8E+14;2020/12;0;0;0;0
Rio Grande do Norte;Potiguar;7-FP-342-RN;7FP342RN;FAZENDA POCINHO;Petrobras;4,8E+14;2020/12;0,532;0;0,532;744
Rio Grande do Norte;Potiguar;7-FP-341-RN;7FP341RN;FAZENDA POCINHO;Petrobras;4,8E+14;2020/12;0,5316;0;0,5316;743
Rio Grande do Norte;Potiguar;7-FP-343-RN;7FP343RN;FAZENDA POCINHO;Petrobras;4,8E+14;2020/12;2,3193;0;2,3193;744
Rio Grande do Norte;Potiguar;7-FP-346-RN;7FP346RN;FAZENDA POCINHO;Petrobras;4,8E+14;2020/12;4,7853;0;4,7853;744
Rio Grande do Norte;Potiguar;7-FP-348-RN;7FP348RN;FAZENDA POCINHO;Petrobras;4,8E+14;2020/12;4,101;0;4,101;744
Rio Grande do Norte;Potiguar;7-ARG-491D-RN;7ARG 0491D RN;ALTO DO RODRIGUES;Petrobras;4,8E+14;2020/12;7,2175;0;7,2175;710
Rio Grande do Norte;Potiguar;7-ARG-497-RN;7ARG 0497  RN;ALTO DO RODRIGUES;Petrobras;4,8E+14;2020/12;0;0;0;0
Rio Grande do Norte;Potiguar;7-ARG-500-RN;7ARG 0500  RN;ALTO DO RODRIGUES;Petrobras;4,8E+14;2020/12;13,0276;0;13,0276;732
Rio Grande do Norte;Potiguar;7-ARG-488D-RN;7ARG 0488D RN;ALTO DO RODRIGUES;Petrobras;4,8E+14;2020/12;3,4598;0;3,4598;671
Rio Grande do Norte;Potiguar;7-ARG-502-RN;7ARG 0502  RN;ALTO DO RODRIGUES;Petrobras;4,8E+14;2020/12;20,76;0;20,76;742
Bahia;Recôncavo;7-DJ-804-BA;7DJ804BA;DOM JOÃO MAR;Petrobras;4,8E+14;2020/12;6,2558;0;6,2558;649
Bahia;Recôncavo;7-DJ-821-BA;7DJ821BA;DOM JOÃO MAR;Petrobras;4,8E+14;2020/12;1,3571;0;1,3571;323
Bahia;Recôncavo;7-DJ-822-BA;7DJ822BA;DOM JOÃO MAR;Petrobras;4,8E+14;2020/12;3,9877;0;3,9877;622
Bahia;Recôncavo;7-DJ-829-BA;7DJ829BA;DOM JOÃO MAR;Petrobras;4,8E+14;2020/12;4,631;0;4,631;649
Rio Grande do Norte;Potiguar;7-ET-1691D-RN;7ET1691DRN;ESTREITO;Petrobras;4,8E+14;2020/12;6,7106;0;6,7106;742
Rio Grande do Norte;Potiguar;7-ET-1537-RN;7ET1537RN;ESTREITO;Petrobras;4,8E+14;2020/12;0,8331;0;0,8331;177
Rio Grande do Norte;Potiguar;7-ET-1687-RN;7ET1687RN;ESTREITO;Petrobras;4,8E+14;2020/12;0;0;0;0
Rio Grande do Norte;Potiguar;7-ET-1632-RN;7ET1632RN;ESTREITO;Petrobras;4,8E+14;2020/12;0;0;0;0
Rio Grande do Norte;Potiguar;7-ET-1659-RN;7ET1659RN;ESTREITO;Petrobras;4,8E+14;2020/12;1,5854;0;1,5854;742
Rio Grande do Norte;Potiguar;7-ET-1716-RN;7ET1716RN;ESTREITO;Petrobras;4,8E+14;2020/12;0;0;0;0
Rio Grande do Norte;Potiguar;7-ET-1698-RN;7ET1698RN;ESTREITO;Petrobras;4,8E+14;2020/12;0;0;0;0
Rio Grande do Norte;Potiguar;7-ET-1711-RN;7ET1711RN;ESTREITO;Petrobras;4,8E+14;2020/12;0;0;0;0
Rio Grande do Norte;Potiguar;7-ET-1684-RN;7ET1684RN;ESTREITO;Petrobras;4,8E+14;2020/12;6,7745;0;6,7745;741
Rio Grande do Norte;Potiguar;7-ET-1701-RN;7ET1701RN;ESTREITO;Petrobras;4,8E+14;2020/12;5,8085;0;5,8085;742
Rio Grande do Norte;Potiguar;7-ET-1706-RN;7ET1706RN;ESTREITO;Petrobras;4,8E+14;2020/12;0,5279;0;0,5279;742
Rio Grande do Norte;Potiguar;7-ET-1663-RN;7ET1663RN;ESTREITO;Petrobras;4,8E+14;2020/12;0;0;0;0
Rio Grande do Norte;Potiguar;7-ET-1707-RN;7ET1707RN;ESTREITO;Petrobras;4,8E+14;2020/12;4,7803;0;4,7803;742
Rio Grande do Norte;Potiguar;7-ET-1680-RN;7ET1680RN;ESTREITO;Petrobras;4,8E+14;2020/12;11,5278;0;11,5278;742
Rio Grande do Norte;Potiguar;7-ET-1715-RN;7ET1715RN;ESTREITO;Petrobras;4,8E+14;2020/12;0;0;0;0
Rio Grande do Norte;Potiguar;7-ET-1717-RN;7ET1717RN;ESTREITO;Petrobras;4,8E+14;2020/12;0;0;0;0
Rio Grande do Norte;Potiguar;7-ET-1713-RN;7ET1713RN;ESTREITO;Petrobras;4,8E+14;2020/12;0,799;0;0,799;742
Rio Grande do Norte;Potiguar;7-ET-1696-RN;7ET1696RN;ESTREITO;Petrobras;4,8E+14;2020/12;1,5854;0;1,5854;742
Rio Grande do Norte;Potiguar;7-ET-1710-RN;7ET1710RN;ESTREITO;Petrobras;4,8E+14;2020/12;2,6417;0;2,6417;742
Rio Grande do Norte;Potiguar;7-ET-1700-RN;7ET1700RN;ESTREITO;Petrobras;4,8E+14;2020/12;0,8374;0;0,8374;400
Rio Grande do Norte;Potiguar;7-ET-1690D-RN;7ET1690DRN;ESTREITO;Petrobras;4,8E+14;2020/12;1,8109;0;1,8109;567
Rio Grande do Norte;Potiguar;7-ET-1695D-RN;7ET1695DRN;ESTREITO;Petrobras;4,8E+14;2020/12;1,0575;0;1,0575;742
Rio Grande do Norte;Potiguar;7-ARG-831D-RN;7ARG831DRN;ALTO DO RODRIGUES;Petrobras;4,8E+14;2020/12;0,7432;0;0,7432;744
Rio Grande do Norte;Potiguar;7-ARG-834-RN;7ARG834RN;ALTO DO RODRIGUES;Petrobras;4,8E+14;2020/12;2,9706;0;2,9706;744
Rio Grande do Norte;Potiguar;7-ARG-807D-RN;7ARG807DRN;ALTO DO RODRIGUES;Petrobras;4,8E+14;2020/12;0,7432;0;0,7432;744
Rio Grande do Norte;Potiguar;7-ARG-800-RN;7ARG800RN;ALTO DO RODRIGUES;Petrobras;4,8E+14;2020/12;11,1015;0;11,1015;744
Rio Grande do Norte;Potiguar;7-ARG-796D-RN;7ARG796DRN;ALTO DO RODRIGUES;Petrobras;4,8E+14;2020/12;3,207;0;3,207;741
Rio Grande do Norte;Potiguar;7-ARG-822D-RN;7ARG822DRN;ALTO DO RODRIGUES;Petrobras;4,8E+14;2020/12;5,0434;0;5,0434;744
Rio Grande do Norte;Potiguar;7-ARG-798D-RN;7ARG798DRN;ALTO DO RODRIGUES;Petrobras;4,8E+14;2020/12;3,0321;0;3,0321;744
Sergipe;Sergipe;7-CP-1952-SE;7CP1952SE;CARMÓPOLIS;Petrobras;4,8E+14;2020/12;2,7835;0;2,7835;742
Sergipe;Sergipe;7-CP-1951D-SE;7CP1951DSE;CARMÓPOLIS;Petrobras;4,8E+14;2020/12;2,8891;0;2,8891;655
Sergipe;Sergipe;7-CP-944-SE;7CP  0944  SE;CARMÓPOLIS;Petrobras;4,8E+14;2020/12;2,7667;0;2,7667;733
Sergipe;Sergipe;7-CP-1905-SE;7CP1905SE;CARMÓPOLIS;Petrobras;4,8E+14;2020/12;0;0;0;0
Sergipe;Sergipe;7-CP-1645D-SE;7CP1645DSE;CARMÓPOLIS;Petrobras;4,8E+14;2020/12;0;0;0;0
Sergipe;Sergipe;9-CP-945-SE;9CP  0945  SE;CARMÓPOLIS;Petrobras;4,8E+14;2020/12;2,9704;0;2,9704;464
Sergipe;Sergipe;7-CP-1963-SE;7CP1963SE;CARMÓPOLIS;Petrobras;4,8E+14;2020/12;15,7647;0;15,7647;735
Sergipe;Sergipe;7-CP-946-SE;7CP  0946  SE;CARMÓPOLIS;Petrobras;4,8E+14;2020/12;0;0;0;0
Sergipe;Sergipe;7-CP-1960D-SE;7CP1960DSE;CARMÓPOLIS;Petrobras;4,8E+14;2020/12;6,0741;0;6,0741;743
Sergipe;Sergipe;9-CP-949-SE;9CP  0949  SE;CARMÓPOLIS;Petrobras;4,8E+14;2020/12;0;0;0;0
Sergipe;Sergipe;7-CP-1950-SE;7CP1950SE;CARMÓPOLIS;Petrobras;4,8E+14;2020/12;0;0;0;0
Sergipe;Sergipe;9-CP-951-SE;9CP  0951  SE;CARMÓPOLIS;Petrobras;4,8E+14;2020/12;0,2893;0;0,2893;405
Sergipe;Sergipe;7-CP-952-SE;7CP  0952  SE;CARMÓPOLIS;Petrobras;4,8E+14;2020/12;0;0;0;0
Sergipe;Sergipe;7-CP-953-SE;7CP  0953  SE;CARMÓPOLIS;Petrobras;4,8E+14;2020/12;0;0;0;0
Sergipe;Sergipe;7-CP-1964D-SE;7CP1964DSE;CARMÓPOLIS;Petrobras;4,8E+14;2020/12;0;0;0;0
Sergipe;Sergipe;8-CP-1574D-SE;8CP1574DSE;CARMÓPOLIS;Petrobras;4,8E+14;2020/12;9,0484;0;9,0484;735
Sergipe;Sergipe;7-CP-957-SE;7CP  0957  SE;CARMÓPOLIS;Petrobras;4,8E+14;2020/12;0;0;0;0
Sergipe;Sergipe;7-CP-1965D-SE;7CP1965DSE;CARMÓPOLIS;Petrobras;4,8E+14;2020/12;2,0448;0;2,0448;154
Sergipe;Sergipe;9-CP-958-SE;9CP  0958  SE;CARMÓPOLIS;Petrobras;4,8E+14;2020/12;14,6055;0;14,6055;727
Sergipe;Sergipe;7-CP-960-SE;7CP  0960  SE;CARMÓPOLIS;Petrobras;4,8E+14;2020/12;0;0;0;0
Sergipe;Sergipe;9-CP-961-SE;9CP  0961  SE;CARMÓPOLIS;Petrobras;4,8E+14;2020/12;0;0;0;0
Sergipe;Sergipe;7-CP-963-SE;7CP  0963  SE;CARMÓPOLIS;Petrobras;4,8E+14;2020/12;0;0;0;0
Sergipe;Sergipe;7-CP-964-SE;7CP  0964  SE;CARMÓPOLIS;Petrobras;4,8E+14;2020/12;0;0;0;0
Sergipe;Sergipe;9-CP-966-SE;9CP  0966  SE;CARMÓPOLIS;Petrobras;4,8E+14;2020/12;0;0;0;0
Sergipe;Sergipe;9-CP-970-SE;9CP  0970  SE;CARMÓPOLIS;Petrobras;4,8E+14;2020/12;0;0;0;0
Rio Grande do Norte;Potiguar;7-FP-330D-RN;7FP330DRN;FAZENDA POCINHO;Petrobras;4,8E+14;2020/12;0,8802;0;0,8802;612
Rio Grande do Norte;Potiguar;7-FP-331D-RN;7FP331DRN;FAZENDA POCINHO;Petrobras;4,8E+14;2020/12;15,6517;0;15,6517;729
Rio Grande do Norte;Potiguar;7-FP-120-RN;7FP  0120  RN;FAZENDA POCINHO;Petrobras;4,8E+14;2020/12;3,1828;0;3,1828;742
Rio Grande do Norte;Potiguar;7-FP-334-RN;7FP334RN;FAZENDA POCINHO;Petrobras;4,8E+14;2020/12;2,6026;0;2,6026;727
Rio Grande do Norte;Potiguar;7-FP-332-RN;7FP332RN;FAZENDA POCINHO;Petrobras;4,8E+14;2020/12;0;0;0;0
Rio Grande do Norte;Potiguar;7-FP-335-RN;7FP335RN;FAZENDA POCINHO;Petrobras;4,8E+14;2020/12;0;0;0;0
Rio Grande do Norte;Potiguar;7-FP-121-RN;7FP  0121  RN;FAZENDA POCINHO;Petrobras;4,8E+14;2020/12;2,6586;0;2,6586;744
Rio Grande do Norte;Potiguar;7-FP-333-RN;7FP333RN;FAZENDA POCINHO;Petrobras;4,8E+14;2020/12;11,9417;0;11,9417;725
Rio Grande do Norte;Potiguar;7-FP-122-RN;7FP  0122  RN;FAZENDA POCINHO;Petrobras;4,8E+14;2020/12;0;0;0;0
Rio Grande do Norte;Potiguar;7-FP-336-RN;7FP336RN;FAZENDA POCINHO;Petrobras;4,8E+14;2020/12;0;0;0;0
Sergipe;Sergipe;7-SZ-500-SE;7SZ500SE;SIRIRIZINHO;Petrobras;4,8E+14;2020/12;0;0;0;0
Rio Grande do Norte;Potiguar;7-ARG-505-RN;7ARG 0505  RN;ALTO DO RODRIGUES;Petrobras;4,8E+14;2020/12;20,801;0;20,801;744
Rio Grande do Norte;Potiguar;7-ARG-492D-RN;7ARG 0492D RN;ALTO DO RODRIGUES;Petrobras;4,8E+14;2020/12;5,6913;0;5,6913;629
Rio Grande do Norte;Potiguar;7-ARG-506-RN;7ARG 0506  RN;ALTO DO RODRIGUES;Petrobras;4,8E+14;2020/12;19,7879;0;19,7879;731
Rio Grande do Norte;Potiguar;7-ARG-503-RN;7ARG 0503  RN;ALTO DO RODRIGUES;Petrobras;4,8E+14;2020/12;10,1653;0;10,1653;744
Rio Grande do Norte;Potiguar;7-ARG-504-RN;7ARG 0504  RN;ALTO DO RODRIGUES;Petrobras;4,8E+14;2020/12;6,7908;0;6,7908;744
Rio Grande do Norte;Potiguar;7-ARG-507-RN;7ARG 0507  RN;ALTO DO RODRIGUES;Petrobras;4,8E+14;2020/12;0,0659;0;0,0659;80
Rio Grande do Norte;Potiguar;7-ARG-508-RN;7ARG 0508  RN;ALTO DO RODRIGUES;Petrobras;4,8E+14;2020/12;1,2513;0;1,2513;731
Sergipe;Sergipe;7-ARI-8-SE;7ARI8SE;ARUARI;Petrobras;4,8E+14;2020/12;0;0;0;0
Bahia;Recôncavo;7-DJ-887D-BA;7DJ887DBA;DOM JOÃO MAR;Petrobras;4,8E+14;2020/12;0,3249;0;0,3249;649
Bahia;Recôncavo;9-DJ-899-BA;9DJ899BA;DOM JOÃO MAR;Petrobras;4,8E+14;2020/12;1,1807;0;1,1807;627
Bahia;Recôncavo;7-DJ-681-BA;7DJ  0681  BA;DOM JOÃO MAR;Petrobras;4,8E+14;2020/12;8,1654;0;8,1654;649
Bahia;Recôncavo;8-DJ-754-BA;8DJ  0754  BA;DOM JOÃO MAR;Petrobras;4,8E+14;2020/12;0,1078;0;0,1078;281
Bahia;Recôncavo;8-DJ-755-BA;8DJ  0755  BA;DOM JOÃO MAR;Petrobras;4,8E+14;2020/12;0,1621;0;0,1621;648
Bahia;Recôncavo;7-DJ-763-BA;7DJ  0763  BA;DOM JOÃO MAR;Petrobras;4,8E+14;2020/12;0,5688;0;0,5688;649
Bahia;Recôncavo;7-DJ-770-BA;7DJ  0770  BA;DOM JOÃO MAR;Petrobras;4,8E+14;2020/12;1,3812;0;1,3812;649
Bahia;Recôncavo;7-DJ-773-BA;7DJ  0773  BA;DOM JOÃO MAR;Petrobras;4,8E+14;2020/12;0,8826;0;0,8826;649
Bahia;Recôncavo;7-DJ-812H-BA;7DJ812HBA;DOM JOÃO MAR;Petrobras;4,8E+14;2020/12;5,2634;0;5,2634;611
Sergipe;Sergipe;7-SZ-495-SE;7SZ495SE;SIRIRIZINHO;Petrobras;4,8E+14;2020/12;0;0;0;0
Sergipe;Sergipe;7-SZ-492-SE;7SZ492SE;SIRIRIZINHO;Petrobras;4,8E+14;2020/12;0;0;0;0
Sergipe;Sergipe;7-SZ-497-SE;7SZ497SE;SIRIRIZINHO;Petrobras;4,8E+14;2020/12;7,3108;0;7,3108;744
Sergipe;Sergipe;7-SZ-489-SE;7SZ489SE;SIRIRIZINHO;Petrobras;4,8E+14;2020/12;27,7399;0;27,7399;744
Sergipe;Sergipe;7-SZ-499-SE;7SZ499SE;SIRIRIZINHO;Petrobras;4,8E+14;2020/12;0;0;0;0
Sergipe;Sergipe;7-SZ-493-SE;7SZ493SE;SIRIRIZINHO;Petrobras;4,8E+14;2020/12;0;0;0;0
